stage,epoch,train_loss,validation_macro_score
inner,1,1.1024831573182239,0.3238633739995366
inner,2,1.0999614473596635,0.33821024669472194
inner,3,1.0991971942579855,0.3427499320781134
inner,4,1.0974576180216145,0.3537618519604363
inner,5,1.0966544325765504,0.34711709472802554
inner,6,1.0952262439233114,0.3428064482517713
inner,7,1.094992365248573,0.3484987019338167
inner,8,1.0953763246094586,0.3414730837964107
inner,9,1.0948093542556347,0.3462291048738375
inner,10,1.094000422307238,0.3363405219643713
outer_refit,1,1.1022400335297078,
outer_refit,2,1.0992013873725102,
outer_refit,3,1.0978248572078442,
outer_refit,4,1.0965214106692087,
