stage,epoch,train_loss,validation_macro_score
inner,1,1.0069239529596496,-1.0014636856047356
inner,2,1.0017316213950584,-1.0010425525401279
inner,3,1.0004135916309973,-1.0009940201447787
inner,4,0.9995640766785442,-1.0005547984917351
inner,5,0.9998201743798322,-1.0005051006829446
inner,6,0.9989802828582202,-1.000340198340554
inner,7,0.9980255045649093,-1.0013038107899375
inner,8,0.9974620863039922,-1.0006266649894928
inner,9,0.9975399564488143,-1.0007567652068414
inner,10,0.9985824426747687,-1.0000199876923217
inner,11,0.998667452082656,-0.9994285796976154
inner,12,0.9978787241443511,-0.9997342631860184
inner,13,0.997159317781299,-0.9995535093150554
inner,14,0.9976782316436416,-0.9995590711762824
inner,15,0.9972824781171737,-0.9995951452440317
inner,16,0.9970009640065206,-0.9993212015363662
inner,17,0.9979435234575228,-0.9994930046760897
inner,18,0.9960573573266306,-0.9993876051127107
inner,19,0.9965869895873531,-0.9992237949969496
inner,20,0.9966966529046336,-0.9997710807387203
inner,21,0.9965049613456023,-0.9998458388138143
inner,22,0.9970581601841658,-1.0004016096926365
outer_refit,1,1.0045436365513507,
outer_refit,2,1.0021060285680106,
outer_refit,3,1.0006984849829128,
outer_refit,4,0.9994587667526738,
outer_refit,5,0.9994244578996362,
outer_refit,6,0.9992901450378104,
outer_refit,7,0.9989145440090437,
outer_refit,8,0.9986675881570385,
outer_refit,9,0.9989516355774619,
outer_refit,10,0.9992770426783744,
outer_refit,11,0.9980148735983281,
outer_refit,12,0.9981016833062046,
outer_refit,13,0.9972741963926298,
outer_refit,14,0.9971741918594607,
outer_refit,15,0.9972738600895901,
outer_refit,16,0.9973395219471448,
