stage,epoch,train_loss,validation_macro_score
inner,1,1.0972186356645575,0.3145046066073458
inner,2,1.0928057321205666,0.3238798149204127
inner,3,1.0903226784297397,0.3315286103087043
inner,4,1.0876794187703989,0.3433554084661216
inner,5,1.0853933362916868,0.34027852048973417
inner,6,1.0832899283703572,0.3381589030935975
inner,7,1.0814152417644378,0.33851161277514014
inner,8,1.0798064006638417,0.3359852521029049
inner,9,1.0797507809054467,0.33598153812084813
inner,10,1.0776917624583442,0.3362161711156171
outer_refit,1,1.0973942300790915,
outer_refit,2,1.094166036225484,
outer_refit,3,1.0919089306834155,
outer_refit,4,1.0907105508088366,
