stage,epoch,train_loss,validation_macro_score
inner,1,1.04852103616898,-1.0112849387390157
inner,2,1.0169345060424562,-1.0136441921155166
inner,3,1.0171319510629877,-1.010407164239579
inner,4,1.0137570918479806,-1.0113724640377222
inner,5,1.0072828191499148,-1.0098916969101481
inner,6,1.002842578009883,-1.0118021525390377
inner,7,1.004451367335876,-1.0107116397712674
inner,8,1.0010127068026342,-1.0098350070896676
inner,9,1.0008173426565603,-1.012290911933897
inner,10,0.9994412435667902,-1.0109079619508765
inner,11,1.0001520671709605,-1.0123088059294958
outer_refit,1,1.0338193896241672,
outer_refit,2,1.0170023655505174,
outer_refit,3,1.0116842618220334,
outer_refit,4,1.0068641405920218,
outer_refit,5,1.008007575029477,
