stage,epoch,train_loss,validation_macro_score
inner,1,1.0987559097949589,0.33160436087715184
inner,2,1.0935870839056567,0.32577671568757516
inner,3,1.0922604331346315,0.3299572618055032
inner,4,1.0905072911877498,0.33012739574353844
inner,5,1.0899925055904922,0.3347516270060934
inner,6,1.0893258850151133,0.3374903150429066
inner,7,1.0879241885425888,0.33464791659258214
inner,8,1.0876042444015217,0.34096660353895125
inner,9,1.0877114349436536,0.34259237923923647
inner,10,1.0854871700857287,0.3438629069397534
inner,11,1.0856387592921748,0.33926926615344966
inner,12,1.0845802391800925,0.3522841399280589
inner,13,1.0837347184386208,0.34472510927927436
inner,14,1.081780262528179,0.3559395057057826
inner,15,1.0819911624783667,0.36378266406651827
inner,16,1.079435282332875,0.34773638537656093
inner,17,1.0801809640688318,0.3440980242659559
inner,18,1.0789427795142772,0.34746389793606486
inner,19,1.0765210280908601,0.3611996199564642
inner,20,1.0777722106915768,0.36131102658979125
inner,21,1.0745861171561981,0.35671237304127806
outer_refit,1,1.0980470222645986,
outer_refit,2,1.0952644232498745,
outer_refit,3,1.0940259795010505,
outer_refit,4,1.0933244301874312,
outer_refit,5,1.0921421552605368,
outer_refit,6,1.0916168206749743,
outer_refit,7,1.0909113695935706,
outer_refit,8,1.0902028157312544,
outer_refit,9,1.089243079760308,
outer_refit,10,1.0889285159617534,
outer_refit,11,1.087846995722331,
outer_refit,12,1.086752405335164,
outer_refit,13,1.0866556877837994,
outer_refit,14,1.084990224571106,
outer_refit,15,1.0852176014654034,
