stage,epoch,train_loss,validation_macro_score
inner,1,1.002988067321123,-1.0079159480705326
inner,2,0.999494763771052,-1.0080605082217051
inner,3,0.9984576304392504,-1.0089265360866853
inner,4,0.9968344566159312,-1.0076622926067813
inner,5,0.9973562754488365,-1.009642374709469
inner,6,0.9947941686150216,-1.0110412937963764
inner,7,0.9953679959638327,-1.0111500308308956
inner,8,0.9944424173729833,-1.0114683521723962
inner,9,0.9938711169076673,-1.0141496634091545
inner,10,0.9932943334515009,-1.0118536240432965
outer_refit,1,1.003358372883523,
outer_refit,2,1.0001467865766938,
outer_refit,3,0.9987150126072374,
outer_refit,4,0.997838766743403,
