stage,epoch,train_loss,validation_macro_score
inner,1,1.1084750010190016,0.24451521474512689
inner,2,1.0990383815787244,0.2791563355831372
inner,3,1.096650433234259,0.289588344333216
inner,4,1.0958268963815094,0.2917182426768498
inner,5,1.0957703911782624,0.30157843720828625
inner,6,1.0963779997246246,0.31066118499938256
inner,7,1.0955584018069744,0.30831199760265277
inner,8,1.095601276813544,0.2847591755418537
inner,9,1.094645395348893,0.3240035209445756
inner,10,1.0953142700365845,0.31311032451258247
inner,11,1.094567449964115,0.3003922747196779
inner,12,1.0944305050542518,0.3110265039991842
inner,13,1.096048853529642,0.2933603878874533
inner,14,1.0954711072655896,0.28982007792876596
inner,15,1.094116380268256,0.3053155216270447
outer_refit,1,1.0982929321351382,
outer_refit,2,1.0971243150871688,
outer_refit,3,1.09747340704404,
outer_refit,4,1.096529058361185,
outer_refit,5,1.0963734752178411,
outer_refit,6,1.0960135311011723,
outer_refit,7,1.0953610567908325,
outer_refit,8,1.0957451108409357,
outer_refit,9,1.0953233107081,
