stage,epoch,train_loss,validation_macro_score
inner,1,1.1117209087867683,0.31070655428150457
inner,2,1.0987143003847664,0.2965746165960624
inner,3,1.097287245979554,0.3074406214378159
inner,4,1.0953442119010706,0.31775190523376373
inner,5,1.0956152965584134,0.3193555937615378
inner,6,1.0946798936208963,0.3186469139878196
inner,7,1.0919819473946986,0.3067693589762532
inner,8,1.0933644701066993,0.3163515140905895
inner,9,1.0923823821659429,0.3085975353961664
inner,10,1.0930051926022983,0.3121448520448051
inner,11,1.0911721597292838,0.3021736618230153
outer_refit,1,1.1113299449687173,
outer_refit,2,1.0995279062853065,
outer_refit,3,1.0980225479004848,
outer_refit,4,1.0961085996044104,
outer_refit,5,1.0956698293681524,
