stage,epoch,train_loss,validation_macro_score
inner,1,1.0009490341117182,-0.9983187725229402
inner,2,0.9988817544644307,-0.9970233487487035
inner,3,0.9975453995852279,-0.9953990708123854
inner,4,0.9962470122505507,-0.9955714865552798
inner,5,0.9950611815141199,-0.9962146914366334
inner,6,0.9949301744454214,-0.995149827428399
inner,7,0.9934853702642112,-0.9949963917283728
inner,8,0.9921497674442158,-0.9940942344923507
inner,9,0.9904425253646716,-0.9967958850046366
inner,10,0.9902909083596614,-0.9960325223368022
inner,11,0.9882437841434286,-0.9971196728157246
inner,12,0.9881248110158032,-0.9990697466968148
inner,13,0.9876052740203488,-0.9972042945697122
inner,14,0.9850318178998606,-1.0013191618268449
outer_refit,1,1.000247912452326,
outer_refit,2,0.996639659006472,
outer_refit,3,0.9963815444783362,
outer_refit,4,0.9937927331701383,
outer_refit,5,0.993456845771939,
outer_refit,6,0.9916361033767696,
outer_refit,7,0.9908855762038222,
outer_refit,8,0.9894342015661748,
