stage,epoch,train_loss,validation_macro_score
inner,1,1.0809606865170902,-1.000460252260208
inner,2,1.0227431306425476,-1.0012462600170917
inner,3,1.0192415426764843,-1.0012648975303702
inner,4,1.0151958330245956,-0.9998229283750337
inner,5,1.011893311529037,-0.998540207687247
inner,6,1.0046935825004502,-0.9983845030576066
inner,7,1.0046061248543003,-0.998607237651703
inner,8,1.006786025500731,-0.9985198255053407
inner,9,1.0037228208291002,-0.9975587654899682
inner,10,1.0000401324277346,-0.9979383048164929
inner,11,1.002206604631463,-0.9979530260798506
inner,12,1.000730078612625,-0.9962898060232346
inner,13,0.9974885980357199,-0.9964457108979278
inner,14,0.9971900474242594,-0.9962880831949156
inner,15,0.9989660404492297,-0.9969090116604455
inner,16,0.9941491753301149,-0.9964029512535438
inner,17,0.9951367511839809,-0.995719550169825
inner,18,0.9922178273843065,-0.9961441762254706
inner,19,0.994520216120936,-0.995447066699553
inner,20,0.9902703322800578,-0.9939585138506198
inner,21,0.9882758906887709,-0.9945386604229389
inner,22,0.9866440841082527,-0.9934922375352313
inner,23,0.9860402015371567,-0.9932690835334264
inner,24,0.9834863012196138,-0.9941235980834617
inner,25,0.9840132186047607,-0.99410686639263
inner,26,0.9835482459246623,-0.9920784624170997
inner,27,0.9812347669423116,-0.9932583201004973
inner,28,0.9783325222916828,-0.9953545090529807
inner,29,0.9761421318557703,-0.9943548821950763
inner,30,0.9761031865866576,-0.9971715976684736
outer_refit,1,1.0718726343463658,
outer_refit,2,1.0210230560876685,
outer_refit,3,1.017229932132794,
outer_refit,4,1.0164709375020788,
outer_refit,5,1.0102791714615376,
outer_refit,6,1.00196691785754,
outer_refit,7,1.000639830580522,
outer_refit,8,1.0034525319444854,
outer_refit,9,1.0008689806401163,
outer_refit,10,0.9974683489124601,
outer_refit,11,0.9992062351207058,
outer_refit,12,0.9977963111961992,
outer_refit,13,0.995492829587264,
outer_refit,14,0.9944428258609164,
outer_refit,15,0.9934388430229648,
outer_refit,16,0.9910139894544985,
outer_refit,17,0.992388110301009,
outer_refit,18,0.991581207328113,
outer_refit,19,0.9879155493800892,
outer_refit,20,0.9863166364072221,
outer_refit,21,0.9870719122966005,
outer_refit,22,0.9836300996443784,
outer_refit,23,0.9808059928046254,
outer_refit,24,0.9801395829166714,
outer_refit,25,0.9793192362448111,
outer_refit,26,0.9809676525254913,
