stage,epoch,train_loss,validation_macro_score
inner,1,1.0985146125266991,0.3244272791395723
inner,2,1.0941800526225856,0.340237215391399
inner,3,1.093107803979635,0.3432665211068471
inner,4,1.0926848142751582,0.34902595692962834
inner,5,1.0919725656618715,0.3351336749092742
inner,6,1.0909356948488735,0.34678147086056654
inner,7,1.0899880858858153,0.33956165726184423
inner,8,1.0886240794209372,0.33441556973791653
inner,9,1.0878877347349738,0.33524958950855727
inner,10,1.0866411149857078,0.32917046655421917
outer_refit,1,1.1016222941178744,
outer_refit,2,1.0969862166056696,
outer_refit,3,1.0966225327844177,
outer_refit,4,1.0951336423318285,
