stage,epoch,train_loss,validation_macro_score
inner,1,1.0055895410396165,-1.0009649492296808
inner,2,1.0006204407510761,-1.0018502056511283
inner,3,1.00093845243433,-1.0022089563825336
inner,4,1.0002019718329056,-1.0018223855933803
inner,5,0.9997331948968786,-1.0005118284533587
inner,6,0.9988030692321138,-1.0007379495571689
inner,7,0.9988006705678529,-1.0002088684712664
inner,8,0.9970335271936248,-1.0008655646196745
inner,9,0.9986934840741278,-1.0001507204990252
inner,10,0.9964559324447156,-0.998457228718494
inner,11,0.9964631588988742,-1.0005750457635494
inner,12,0.996627552663616,-1.0001458481003238
inner,13,0.9962684543193235,-0.9965885489445792
inner,14,0.9939316555804175,-0.9957315981149033
inner,15,0.9941070905310889,-0.9959765229261701
inner,16,0.9927820336063716,-0.9939675605424092
inner,17,0.9918455467243996,-0.9971082881424671
inner,18,0.9900145491709571,-0.9897732296613531
inner,19,0.989412896663789,-0.988274705272016
inner,20,0.9854993048166393,-0.9980472218736014
inner,21,0.9883844425270537,-0.9975206033789845
inner,22,0.9837255946143684,-0.9882413742071993
inner,23,0.9819136662754842,-0.9976767338708246
inner,24,0.9838386458407622,-0.9941805408062308
inner,25,0.9816452592449137,-0.9965616730930842
outer_refit,1,1.0037775396793776,
outer_refit,2,1.0009108734977237,
outer_refit,3,1.0001653156560881,
outer_refit,4,1.0001173282249298,
outer_refit,5,0.9983566102913681,
outer_refit,6,0.9972846588476139,
outer_refit,7,0.9973533824354816,
outer_refit,8,0.995362005464535,
outer_refit,9,0.9947419005664911,
outer_refit,10,0.9922455317477945,
outer_refit,11,0.99178161672174,
outer_refit,12,0.99083128855565,
outer_refit,13,0.9881345668925235,
outer_refit,14,0.9883185653344004,
outer_refit,15,0.9854179740921896,
outer_refit,16,0.9858834873542246,
outer_refit,17,0.9852897805692397,
outer_refit,18,0.9836001111683701,
outer_refit,19,0.9810007343156022,
