stage,epoch,train_loss,validation_macro_score
inner,1,1.1119148554139484,0.31603905036857777
inner,2,1.0990102145170084,0.2998722780749617
inner,3,1.096852587265249,0.31521603887229455
inner,4,1.09541371173675,0.31658573161314046
inner,5,1.094447593413488,0.3112291916419482
inner,6,1.0932322369426393,0.30711753295919364
inner,7,1.0905124659059464,0.32217979338954955
inner,8,1.0915805906508287,0.3093272445988339
inner,9,1.0892355655760242,0.3104538358941087
inner,10,1.090165763150547,0.3105953982592692
inner,11,1.0870906941555116,0.30452994722270965
inner,12,1.0879319839551873,0.30748187995395915
inner,13,1.0858935858885228,0.30058190704983545
outer_refit,1,1.1121755538642872,
outer_refit,2,1.0993859743666001,
outer_refit,3,1.0967134267791208,
outer_refit,4,1.094633677748563,
outer_refit,5,1.0935614437098005,
outer_refit,6,1.092826397826032,
outer_refit,7,1.0929482215020276,
