stage,epoch,train_loss,validation_macro_score
inner,1,1.0425007876193784,-1.003747719162136
inner,2,1.0201326386097944,-0.9997079987481514
inner,3,1.0120324358366506,-0.9997494421636326
inner,4,1.0084346148293368,-0.9990312909450401
inner,5,1.0119758627267572,-0.9989756439154744
inner,6,1.0053787760344233,-0.9990943578170308
inner,7,1.0053005880043575,-0.9991478117748858
inner,8,1.0039303076685449,-0.9993076007549931
inner,9,1.0028173754553946,-1.0001410486989974
inner,10,1.0020435511051429,-1.0002558332038118
outer_refit,1,1.0371610073513406,
outer_refit,2,1.0176028707744433,
outer_refit,3,1.0117390919902072,
outer_refit,4,1.007573767555634,
