stage,epoch,train_loss,validation_macro_score
inner,1,1.1011217351333338,0.3102082293858762
inner,2,1.0975599588886384,0.327224470295914
inner,3,1.0958957987446938,0.3288136262392106
inner,4,1.0956579558860322,0.32975324134872164
inner,5,1.0953675189875238,0.32201653784620804
inner,6,1.0950692873396632,0.32019213262212565
inner,7,1.0937027920226348,0.3262353539166013
inner,8,1.093080767508476,0.32645265757709263
inner,9,1.0930395145020726,0.3231785233931092
inner,10,1.0923579973009874,0.32982980487439034
outer_refit,1,1.1017642367270686,
outer_refit,2,1.0985141464692056,
outer_refit,3,1.0969199487540728,
outer_refit,4,1.0958295029279423,
