stage,epoch,train_loss,validation_macro_score
inner,1,1.0981331671229857,0.3084464102874637
inner,2,1.0951688949912035,0.3322749616451121
inner,3,1.0951158892720296,0.3331433733526106
inner,4,1.0941763498104258,0.3255314535300922
inner,5,1.0938258410483968,0.3272260913614929
inner,6,1.093187080507484,0.32840451661266173
inner,7,1.0939011548102202,0.33320650639577853
inner,8,1.0928189147781309,0.32720440542907603
inner,9,1.092384798053425,0.3272939430316038
outer_refit,1,1.0997695219116281,
outer_refit,2,1.0969479107165523,
outer_refit,3,1.0956530275072747,
