stage,epoch,train_loss,validation_macro_score
inner,1,1.001776598365987,-1.0111710254846735
inner,2,0.9986733303386407,-1.0097645919621616
inner,3,0.9979672218660977,-1.0104446487204841
inner,4,0.9989005276713468,-1.009617644398692
inner,5,0.9979782332199129,-1.0100868738374182
inner,6,0.9965960782020861,-1.0115042228565607
inner,7,0.9970046589350979,-1.011296115298299
inner,8,0.9963492039833558,-1.0113766932013553
inner,9,0.9973173598112145,-1.0121379481427533
inner,10,0.996884039446913,-1.0122681521997519
outer_refit,1,1.0030859280405058,
outer_refit,2,1.0011190841405135,
outer_refit,3,1.0004018891015707,
outer_refit,4,0.999847358561756,
