stage,epoch,train_loss,validation_macro_score
inner,1,1.0956637685544024,0.34368861076451324
inner,2,1.0911859523470158,0.3341618005187934
inner,3,1.089980398383096,0.3388127737900473
inner,4,1.0889968642564578,0.334024386369404
inner,5,1.088042152930643,0.34725085610749756
inner,6,1.0859739983193228,0.33502053029111367
inner,7,1.0854239035989637,0.34553171600282767
inner,8,1.083161106287876,0.34129127552381344
inner,9,1.0802495018344058,0.34121579935918206
inner,10,1.0796736463208065,0.348198741864354
inner,11,1.0789889765677052,0.3599242640110081
inner,12,1.077718605950614,0.3517926068495897
inner,13,1.0751629094097102,0.35498845201620854
inner,14,1.074446208009096,0.34133157886465154
inner,15,1.0728669565414715,0.36521295880020616
inner,16,1.0725215256771194,0.3461741249548376
inner,17,1.0687774052129728,0.3479521565470737
inner,18,1.0671441004655071,0.3293338447711793
inner,19,1.065069477357597,0.34273351701420945
inner,20,1.064176460738494,0.3410958946864347
inner,21,1.0622830515709993,0.3440469012375724
outer_refit,1,1.0963092636941048,
outer_refit,2,1.0934139856339218,
outer_refit,3,1.092686632518191,
outer_refit,4,1.0913893797496674,
outer_refit,5,1.090677808944299,
outer_refit,6,1.0895705954834447,
outer_refit,7,1.0878122144454536,
outer_refit,8,1.0866039794377533,
outer_refit,9,1.085080506546557,
outer_refit,10,1.0842824332986163,
outer_refit,11,1.0840138052612078,
outer_refit,12,1.0813243910880392,
outer_refit,13,1.0804156727261014,
outer_refit,14,1.0803114161452845,
outer_refit,15,1.0779493866972647,
