stage,epoch,train_loss,validation_macro_score
inner,1,1.0040920382919611,-1.0030116936731985
inner,2,0.9997391948700504,-0.9974815813797318
inner,3,0.9963775739510247,-0.997807918892197
inner,4,0.9961127980351379,-0.9958674307488915
inner,5,0.993639888656599,-0.995920067606769
inner,6,0.9946433827876217,-0.9929956286871182
inner,7,0.9921236202453758,-0.9933451133796652
inner,8,0.9920928515851863,-0.9928081696635176
inner,9,0.9907313746628668,-0.9940406836964623
inner,10,0.9887856987045225,-0.9949593167784422
inner,11,0.9872169705318938,-0.9944990490260175
inner,12,0.9845321322806914,-0.9953879690998165
inner,13,0.9866381991692159,-0.9964773216714784
inner,14,0.9835712556915177,-0.997863373687571
outer_refit,1,1.003824672968317,
outer_refit,2,0.9976152515548031,
outer_refit,3,0.9961503017981326,
outer_refit,4,0.9927457407043879,
outer_refit,5,0.9933992967077045,
outer_refit,6,0.9913403016974065,
outer_refit,7,0.9899125483027886,
outer_refit,8,0.9893248372755926,
