stage,epoch,train_loss,validation_macro_score
inner,1,1.111758757164816,0.2918265796224817
inner,2,1.1017662400764296,0.3033775061647808
inner,3,1.1000947223792297,0.32046213164167914
inner,4,1.0969692681196512,0.327168454433798
inner,5,1.0954978671410134,0.3322070923412987
inner,6,1.0952531991767376,0.3299527841738069
inner,7,1.0947406466421021,0.3519436914241472
inner,8,1.0949683403049586,0.3430912438982146
inner,9,1.0928025614874388,0.34672742783935917
inner,10,1.0927617526708604,0.3475215959023095
inner,11,1.0927888883047665,0.3412049672700852
inner,12,1.0919111297267778,0.34626963320196963
inner,13,1.0916584364943058,0.3422180968069105
outer_refit,1,1.109267591614594,
outer_refit,2,1.099802691923048,
outer_refit,3,1.0980809285590682,
outer_refit,4,1.0964699490757805,
outer_refit,5,1.0970221361920431,
outer_refit,6,1.0941075207048239,
outer_refit,7,1.094960443819474,
