stage,epoch,train_loss,validation_macro_score
inner,1,1.0040408179935978,-1.0029212936531287
inner,2,1.0019542023655692,-1.001859746044321
inner,3,0.9993091504926913,-1.0017543972273388
inner,4,0.9983121722950294,-1.002214604858557
inner,5,0.9998568127539004,-1.0022032826036371
inner,6,0.9996111588650808,-1.0026060652146682
inner,7,0.9995070086166106,-1.0018438937106018
inner,8,0.9982769995695514,-1.001527205647847
inner,9,0.9971863798923527,-1.0020371628640947
inner,10,0.9977715875183099,-1.0020522941277359
inner,11,0.9981497740155237,-1.0020573849331151
inner,12,0.9965503163591322,-1.002921883801233
inner,13,0.996185313338044,-1.0027108720695224
inner,14,0.9959150481147538,-1.0036412295296406
outer_refit,1,1.0042078974934914,
outer_refit,2,1.000412670061767,
outer_refit,3,1.0009607954064768,
outer_refit,4,0.9994070603723522,
outer_refit,5,1.0004484296613063,
outer_refit,6,0.9998214829917115,
outer_refit,7,0.9975490860877584,
outer_refit,8,0.9992978444694102,
