stage,epoch,train_loss,validation_macro_score
inner,1,1.1000283400162483,0.3280202165087317
inner,2,1.0955427544556158,0.3328263999799127
inner,3,1.0940452778078524,0.33515365496020355
inner,4,1.0934966358719456,0.3400555175626255
inner,5,1.0931802807796107,0.34248303891262516
inner,6,1.0920238896930081,0.341043968670976
inner,7,1.0911708746268902,0.3551691432050842
inner,8,1.091727917746729,0.34874120244859524
inner,9,1.0916756612773957,0.3448384799313798
inner,10,1.0908593190438192,0.34870402866659744
inner,11,1.0909700648050638,0.3520478563472412
inner,12,1.0900644611343404,0.34415934761540584
inner,13,1.0903171156379405,0.35494836470403796
outer_refit,1,1.0995918062044687,
outer_refit,2,1.0961059864957925,
outer_refit,3,1.094302129677156,
outer_refit,4,1.0940408222311866,
outer_refit,5,1.0931950177085745,
outer_refit,6,1.092387532079199,
outer_refit,7,1.0917435509997417,
