stage,epoch,train_loss,validation_macro_score
inner,1,1.1076007455175374,0.30753986274645934
inner,2,1.0996201530579597,0.3120188887147221
inner,3,1.0949190244147304,0.33917796641284287
inner,4,1.091660784686216,0.3315576735977075
inner,5,1.0907728544578026,0.33128465074472696
inner,6,1.0902961900157313,0.326290372987476
inner,7,1.0876354301030735,0.32132762858432645
inner,8,1.0847346743131014,0.327470210827304
inner,9,1.08570784138095,0.3269230769300949
outer_refit,1,1.1053920036886444,
outer_refit,2,1.098517413363079,
outer_refit,3,1.0964373374614549,
