stage,epoch,train_loss,validation_macro_score
inner,1,1.1367709765065384,-1.0142631537076696
inner,2,1.023797821175249,-1.012320281132062
inner,3,1.0209567932111356,-1.0133025329538723
inner,4,1.0158813718664474,-1.0132574044160099
inner,5,1.0059880569660162,-1.0117480916853898
inner,6,1.004024813077158,-1.0107140576807434
inner,7,1.0038980344039776,-1.010163919907079
inner,8,0.9982708764390404,-1.0143176354145649
inner,9,1.0016679767247127,-1.0135807436753752
inner,10,0.9989688652869613,-1.012039694607841
inner,11,0.9978030046508839,-1.011572635130703
inner,12,0.996861061169101,-1.0132410759760915
inner,13,0.9957495529746706,-1.0118349789816041
outer_refit,1,1.0559367342620254,
outer_refit,2,1.0274062694786925,
outer_refit,3,1.0150227046328897,
outer_refit,4,1.0093516487085064,
outer_refit,5,1.0150969576238709,
outer_refit,6,1.0052322226086843,
outer_refit,7,1.0070554186563956,
