stage,epoch,train_loss,validation_macro_score
inner,1,1.0974350404051452,0.3135938130483591
inner,2,1.094125458832073,0.33196301859266997
inner,3,1.0927250002861348,0.3363371449856991
inner,4,1.0912008677424863,0.3328187866553376
inner,5,1.0917798448229166,0.3340533153714541
inner,6,1.0906887286822253,0.33615514976985006
inner,7,1.0898610750653588,0.3357847929018135
inner,8,1.0894261216570218,0.33397247274968106
inner,9,1.0892465207490896,0.3330459653237075
outer_refit,1,1.0977542410894066,
outer_refit,2,1.0946162993497104,
outer_refit,3,1.0931559981934627,
