stage,epoch,train_loss,validation_macro_score
inner,1,1.1288218259554106,-1.0169493751698064
inner,2,1.0297776813413912,-1.0139379924833674
inner,3,1.0215275456360169,-1.0129059148778112
inner,4,1.019072968242359,-1.012124585716876
inner,5,1.0090316143968112,-1.0120079283510064
inner,6,1.0050640850260517,-1.0106927558720136
inner,7,1.0097690294455983,-1.009942079813301
inner,8,0.9995827005015955,-1.012679580200363
inner,9,1.004619100480327,-1.0111434519182425
inner,10,1.0027787466354159,-1.0112814140395008
inner,11,1.0016485083567668,-1.0107178669367203
inner,12,1.001410408533528,-1.010338132262693
inner,13,0.9985392623620454,-1.0104327380128721
outer_refit,1,1.0483944547720616,
outer_refit,2,1.0301125714986068,
outer_refit,3,1.0205594837577774,
outer_refit,4,1.0139179816126649,
outer_refit,5,1.018538553865739,
outer_refit,6,1.0065435452471776,
outer_refit,7,1.0111515606274837,
