stage,epoch,train_loss,validation_macro_score
inner,1,1.096916694260693,0.312980433740047
inner,2,1.0938036922247572,0.31156948510583277
inner,3,1.0938268715173265,0.32073358985636863
inner,4,1.0932972557989624,0.31262906409042907
inner,5,1.0931519746015181,0.33364282662364503
inner,6,1.09261422362802,0.3240896850310895
inner,7,1.0922639026165226,0.3258450053675071
inner,8,1.0917942267609866,0.32426953177249984
inner,9,1.0914184565065324,0.3136072574594157
inner,10,1.092168334152435,0.3224431553099617
inner,11,1.0914459653755548,0.3127340259285063
outer_refit,1,1.098289676574974,
outer_refit,2,1.0961759444375878,
outer_refit,3,1.0955166439608501,
outer_refit,4,1.095012857142649,
outer_refit,5,1.09437054783531,
