stage,epoch,train_loss,validation_macro_score
inner,1,1.0011832239471863,-1.0013810346301228
inner,2,0.9993746759735536,-1.0018826462313324
inner,3,0.997716821688358,-1.0010450843539365
inner,4,0.9972667754253495,-1.0015993989689447
inner,5,0.9958523663404946,-1.0014786543379839
inner,6,0.9948419943034091,-1.0018416454084695
inner,7,0.9943277526124615,-1.0012336499878511
inner,8,0.992327684331163,-1.0018113504923205
inner,9,0.9908287231053148,-1.0006634253033924
inner,10,0.9906338328513029,-0.9990858219230796
inner,11,0.9875360845405364,-1.0026958406969968
inner,12,0.988646414346784,-0.9983787819915275
inner,13,0.9871607065200806,-1.0010022234503162
inner,14,0.9843910758740434,-1.001018449520826
inner,15,0.9834892388259139,-1.0007009310973969
inner,16,0.9833429690833404,-1.0012864716061078
inner,17,0.9810223372183113,-1.0033107312405662
inner,18,0.9786758291387112,-1.0028030444458074
outer_refit,1,1.0007989441772493,
outer_refit,2,1.0006928918034002,
outer_refit,3,0.9980166195074986,
outer_refit,4,0.9979037962521932,
outer_refit,5,0.9965345208235624,
outer_refit,6,0.9943539829580469,
outer_refit,7,0.9937341675361222,
outer_refit,8,0.9929903820283118,
outer_refit,9,0.9908752275333523,
outer_refit,10,0.9897334221768007,
outer_refit,11,0.9890974430151285,
outer_refit,12,0.9868887575144695,
