stage,epoch,train_loss,validation_macro_score
inner,1,1.0720714799229676,-1.0293397325068063
inner,2,1.0274324678379918,-1.0168024064208536
inner,3,1.0144569536569412,-1.0134501908974185
inner,4,1.0127155395726009,-1.014318247825166
inner,5,1.0015182243689984,-1.0120696300214589
inner,6,1.002556181743789,-1.0106812926583006
inner,7,1.0024294115599555,-1.0113339096165332
inner,8,1.0041086914232158,-1.011703009877015
inner,9,0.9954219396537403,-1.0163441373943771
inner,10,0.9904301873263499,-1.0138914751342667
inner,11,0.992127665353991,-1.0142464723485918
inner,12,0.9887809532326004,-1.012923236432763
outer_refit,1,1.035486535130697,
outer_refit,2,1.0239663971660875,
outer_refit,3,1.0122383076476436,
outer_refit,4,1.0062495485078449,
outer_refit,5,1.0071841878272179,
outer_refit,6,1.0017368485287923,
