stage,epoch,train_loss,validation_macro_score
inner,1,1.1002790325698553,0.3148867268457711
inner,2,1.0982502593449783,0.3220127772705277
inner,3,1.0970284752483044,0.31229854233531523
inner,4,1.0956656121125552,0.3233597962921364
inner,5,1.0954650181151657,0.3299825727663401
inner,6,1.0960404054287947,0.33446307109301754
inner,7,1.0948175586483138,0.3285246285757141
inner,8,1.09512656265295,0.34013710866747293
inner,9,1.0943336947532638,0.33534395259231287
inner,10,1.0945262928396597,0.34420676906383835
inner,11,1.0938087097262708,0.346296652538451
inner,12,1.0944941357576945,0.3484261032003845
inner,13,1.0949996696987596,0.3464106527244936
inner,14,1.094120008326852,0.34779615838688505
inner,15,1.0931830922389894,0.34776154703140677
inner,16,1.093555711824833,0.34731692878905335
inner,17,1.0926268281822915,0.35018951018656075
inner,18,1.0927886662003452,0.3517977068582351
inner,19,1.0928267002851029,0.352674100442573
inner,20,1.0938136514944377,0.3438749890179915
inner,21,1.0934326424565017,0.3525309433991294
inner,22,1.093161274689249,0.35498497751289537
inner,23,1.092688173210923,0.3481693766254831
inner,24,1.0925221121309807,0.345396463189051
inner,25,1.0932269324110215,0.35383715478133027
inner,26,1.0922762409768696,0.3556606744099263
inner,27,1.0931334835215687,0.3543080715486297
inner,28,1.0928479619802969,0.35571565890877277
inner,29,1.0921790887736136,0.3580394176795333
inner,30,1.0916176500096288,0.35691408742890274
outer_refit,1,1.1007450249473478,
outer_refit,2,1.098823303368304,
outer_refit,3,1.0967220616140063,
outer_refit,4,1.0965693574124964,
outer_refit,5,1.0950898910236633,
outer_refit,6,1.0958911391870365,
outer_refit,7,1.0960255685173959,
outer_refit,8,1.0949731895814951,
outer_refit,9,1.0939347084738735,
outer_refit,10,1.0937951606931402,
outer_refit,11,1.094328861486959,
outer_refit,12,1.0939489631585828,
outer_refit,13,1.0938463079474203,
outer_refit,14,1.0929337882991197,
outer_refit,15,1.094209145483539,
outer_refit,16,1.0933121406206574,
outer_refit,17,1.0936181313826019,
outer_refit,18,1.0930724485288368,
outer_refit,19,1.093386382253022,
outer_refit,20,1.0928598143228532,
outer_refit,21,1.0930965676637854,
outer_refit,22,1.0924490264507476,
outer_refit,23,1.092857826854822,
outer_refit,24,1.0922544085187085,
outer_refit,25,1.0923673008510297,
outer_refit,26,1.0922958547134236,
outer_refit,27,1.091987846430408,
outer_refit,28,1.0923697277524727,
outer_refit,29,1.0918551908245124,
