stage,epoch,train_loss,validation_macro_score
inner,1,1.0602238064592353,-1.0015659954122422
inner,2,1.0381439215568007,-1.000990016799223
inner,3,1.0173113538916083,-1.0011685627089042
inner,4,1.0195025032878102,-0.9998522182248116
inner,5,1.0162818823007573,-0.9996558450304133
inner,6,1.0084067685772207,-1.0000003802912591
inner,7,1.004280928413225,-1.0002616192789893
inner,8,1.0085946155999481,-1.001055587362883
inner,9,1.005696110279869,-1.0000985607827282
inner,10,1.0029291678485295,-1.0008123515508107
inner,11,1.004909600650628,-1.000684050820193
outer_refit,1,1.0604736125765661,
outer_refit,2,1.0258945434296474,
outer_refit,3,1.0211947992701644,
outer_refit,4,1.0150144438134376,
outer_refit,5,1.0166274749815019,
