stage,epoch,train_loss,validation_macro_score
inner,1,1.0987896094820004,0.33790282539122696
inner,2,1.0949851213551836,0.34240226410137325
inner,3,1.0934603327474146,0.343229342263207
inner,4,1.0922752073999293,0.3491451244935438
inner,5,1.0911755768748748,0.3505276739567383
inner,6,1.0910162387159106,0.3472456092812248
inner,7,1.0904597231410897,0.3491725329727928
inner,8,1.0899499281690728,0.3483344932729915
inner,9,1.0897988150989983,0.3456119577648125
inner,10,1.089593320655021,0.344549129325348
inner,11,1.089565846549778,0.35221021231239885
inner,12,1.0888688786116754,0.35015536815853643
inner,13,1.0887598461364327,0.35171211959165727
inner,14,1.088676194298014,0.35084262511717235
inner,15,1.0884353582065214,0.3479538273984132
inner,16,1.0884223890537486,0.3534172668241167
inner,17,1.0884371621627964,0.3486413762695057
inner,18,1.0878917321852224,0.35358669383415664
inner,19,1.0879431734244336,0.3494178815459739
inner,20,1.0873179660796253,0.349086781508391
inner,21,1.087210114376255,0.3504574465801372
inner,22,1.0871672296502382,0.3534550441909418
inner,23,1.0876243824879175,0.345255777536258
inner,24,1.087346754845443,0.35149506356636134
outer_refit,1,1.0990883175157482,
outer_refit,2,1.094476648739406,
outer_refit,3,1.0934800919095968,
outer_refit,4,1.092890227841699,
outer_refit,5,1.092391634549238,
outer_refit,6,1.0913588998946244,
outer_refit,7,1.0906877623039775,
outer_refit,8,1.09078957634225,
outer_refit,9,1.0903922893512934,
outer_refit,10,1.0902443263948578,
outer_refit,11,1.0893120437377684,
outer_refit,12,1.089923626193242,
outer_refit,13,1.0892775128972723,
outer_refit,14,1.090076783970986,
outer_refit,15,1.0896483986296956,
outer_refit,16,1.0893503037749053,
outer_refit,17,1.0894307043836815,
outer_refit,18,1.0885075069140966,
