stage,epoch,train_loss,validation_macro_score
inner,1,1.007280787050806,-0.9987730127306481
inner,2,1.0040783568403688,-0.9982163296731468
inner,3,1.0024919122908433,-0.9989903932912079
inner,4,1.0003004682987777,-0.9988651917760025
inner,5,1.0007491062563092,-0.9988554978079156
inner,6,1.0004349308569243,-0.9980241767977173
inner,7,1.0001467968662197,-0.9984713035472036
inner,8,1.000741077338485,-0.9989581786256381
inner,9,0.9993087271931301,-0.998453928388927
inner,10,0.9992770384014992,-0.9986629869231877
inner,11,0.9985173059570194,-0.9991952918288356
inner,12,0.9986305260865965,-0.9994668815767678
outer_refit,1,1.0071837562160781,
outer_refit,2,1.0015669273880292,
outer_refit,3,1.000886009472392,
outer_refit,4,1.0006776132563868,
outer_refit,5,0.999803301084442,
outer_refit,6,0.9995039171411099,
