stage,epoch,train_loss,validation_macro_score
inner,1,1.0030426138557047,-1.0061462296211263
inner,2,1.0004051813881518,-1.0033525531368226
inner,3,1.000255023718979,-1.0035694864906968
inner,4,0.9994397648468545,-1.0025988195745863
inner,5,0.9992336931316534,-1.00234743709977
inner,6,0.9995810209880777,-1.003384584629945
inner,7,0.9982740587902509,-1.0020515065771083
inner,8,0.9981950138021723,-1.0026145982900778
inner,9,0.99695920817863,-1.0028167408870956
inner,10,0.9980586290908848,-1.0023701214090388
inner,11,0.9986647928365364,-1.0021572690146598
inner,12,0.9989382538377964,-1.0027083293275143
inner,13,0.9976655694746202,-1.0022239538471966
outer_refit,1,1.0034411775052023,
outer_refit,2,1.0003364264440677,
outer_refit,3,1.0008581920453181,
outer_refit,4,0.9997188228665909,
outer_refit,5,0.9990500283381107,
outer_refit,6,0.9990974552820155,
outer_refit,7,0.9996231948175738,
