stage,epoch,train_loss,validation_macro_score
inner,1,1.0064674789660444,-0.9996812778155331
inner,2,0.9985925334636296,-0.9987420113151168
inner,3,0.9974645157840765,-0.998190062483612
inner,4,0.9960061668235565,-0.9992774096492865
inner,5,0.9929003410250227,-0.9998790308841717
inner,6,0.9921624843205247,-0.9986145283607697
inner,7,0.9898614493485923,-0.9999381124367234
inner,8,0.9898642728261858,-0.9999804453442305
inner,9,0.9874862683153598,-0.9997359081522253
outer_refit,1,1.0045831618306331,
outer_refit,2,0.9988044328899351,
outer_refit,3,0.9965841329328591,
