stage,epoch,train_loss,validation_macro_score
inner,1,1.0999726830539616,0.33488410247834227
inner,2,1.0985827837122202,0.335010114058171
inner,3,1.0953111551873695,0.3359567434795824
inner,4,1.0953694879734022,0.3378358095288593
inner,5,1.094992934833474,0.3353204278745544
inner,6,1.0936884971258278,0.32479889924677635
inner,7,1.0933944715332875,0.3253606666249669
inner,8,1.0931442165155014,0.3302580208235633
inner,9,1.092457774267768,0.3218416850822162
inner,10,1.0936754390391337,0.32258476499324124
outer_refit,1,1.0995866385373203,
outer_refit,2,1.0987575225466508,
outer_refit,3,1.0957204355172747,
outer_refit,4,1.0958202213835506,
