stage,epoch,train_loss,validation_macro_score
inner,1,1.098228864735722,0.33129356178387503
inner,2,1.0947349348375874,0.32012905747763115
inner,3,1.0933281656783846,0.32699903220364285
inner,4,1.092055216472819,0.3349482470603058
inner,5,1.0910410573405604,0.32624054747621806
inner,6,1.090186798517605,0.3406769938411293
inner,7,1.090638563270393,0.3318945350902649
inner,8,1.0895833748276882,0.3363176109475556
inner,9,1.0902079054836853,0.3296079977618284
inner,10,1.0894798311769687,0.33644571922944255
inner,11,1.0886681666571973,0.33544024905594516
inner,12,1.0886026160508258,0.33661626474143813
outer_refit,1,1.0977342646142954,
outer_refit,2,1.0951851197351807,
outer_refit,3,1.093726208832257,
outer_refit,4,1.09351794251249,
outer_refit,5,1.0922835390588754,
outer_refit,6,1.0925665919032614,
