stage,epoch,train_loss,validation_macro_score
inner,1,1.0990228987185755,0.3301838454513324
inner,2,1.0940285901042903,0.3325047058830663
inner,3,1.0928002495631994,0.3310659772614285
inner,4,1.091653681692676,0.3365878070980007
inner,5,1.0918306078866264,0.3337674508940006
inner,6,1.0912118065022978,0.33505368200840135
inner,7,1.0901002739077417,0.3419062955797359
inner,8,1.0900949101581752,0.3284063523160661
inner,9,1.0906821462595575,0.3404417374735922
inner,10,1.0892930868630097,0.335869408708653
inner,11,1.0899243160943004,0.3373888085916482
inner,12,1.0889399615403648,0.33885851842652015
inner,13,1.0890694286221656,0.34403393559353357
inner,14,1.0885456793776183,0.3456998983617207
inner,15,1.0888407179128343,0.3432222277423279
inner,16,1.0881479646557959,0.3455688682282561
inner,17,1.088978228613595,0.3418897292259343
inner,18,1.0881081797252192,0.3405043494369047
inner,19,1.0874028981289017,0.3442255309408584
inner,20,1.0880247463689787,0.3451881379622111
outer_refit,1,1.0980553999277047,
outer_refit,2,1.095551207787696,
outer_refit,3,1.0944926833765782,
outer_refit,4,1.093889275402206,
outer_refit,5,1.0930622206031884,
outer_refit,6,1.0931656498011622,
outer_refit,7,1.0926126368535733,
outer_refit,8,1.0928050591591987,
outer_refit,9,1.0922078946677114,
outer_refit,10,1.0921057147579907,
outer_refit,11,1.0916432938106886,
outer_refit,12,1.0913323766195946,
outer_refit,13,1.0916054827262862,
outer_refit,14,1.0907487932240343,
