stage,epoch,train_loss,validation_macro_score
inner,1,1.0038480691092944,-1.0061300830754216
inner,2,1.0002502850696442,-1.005217243590624
inner,3,0.9997688530927678,-1.0062468567772267
inner,4,0.9982214000811973,-1.0048405033282055
inner,5,0.9990375400618723,-1.0066465944944927
inner,6,0.9968165039650543,-1.007401338266948
inner,7,0.9983997744998241,-1.0074226748604522
inner,8,0.997633824548328,-1.007490543352529
inner,9,0.9975316307158223,-1.0083268350071561
inner,10,0.9977249583100563,-1.0082121479723438
outer_refit,1,1.0038950415177268,
outer_refit,2,1.000403330585918,
outer_refit,3,0.9993516769430247,
outer_refit,4,0.99903427615257,
