stage,epoch,train_loss,validation_macro_score
inner,1,1.0315681363934668,-1.0033945025412605
inner,2,1.0080208047528134,-1.0017434029401402
inner,3,1.00113243521931,-1.001238335710909
inner,4,1.0013394343518764,-1.0011899325769007
inner,5,0.998149062428519,-1.0012861569022602
inner,6,0.9985204821435091,-1.0009417294826093
inner,7,0.995456417587316,-1.0012137259725638
inner,8,0.9975485831777626,-1.0011178685917903
inner,9,0.9947330125024385,-1.0015820439959655
inner,10,0.992257327565523,-1.0024815644098601
inner,11,0.9924891078583548,-1.0014592256274346
inner,12,0.9891600158727057,-1.0017546439608709
outer_refit,1,1.0260226973960176,
outer_refit,2,1.0069476786715843,
outer_refit,3,1.005559118355681,
outer_refit,4,1.0027167106127466,
outer_refit,5,0.9990530444123866,
outer_refit,6,0.9967417158697709,
