stage,epoch,train_loss,validation_macro_score
inner,1,1.0637314382467398,-1.0235787153471352
inner,2,1.0279711846199018,-1.011893722207276
inner,3,1.016294430068522,-1.0082618663735237
inner,4,1.0142232281988992,-1.0072791252758257
inner,5,1.0056873067345766,-1.0059614839879885
inner,6,1.00611877062899,-1.0060273695918438
inner,7,1.0053718011076436,-1.0062215492302145
inner,8,1.0094357142750139,-1.0054171456153018
inner,9,1.0004214244608156,-1.0064062809623302
inner,10,0.999238226185256,-1.0044401981437967
inner,11,0.9985445744124425,-1.0055710042881834
inner,12,0.9971422607173946,-1.0049334979670383
inner,13,0.9960227053901134,-1.0070191241558442
inner,14,0.9974192374619472,-1.0075971726039856
inner,15,0.9954736537749699,-1.0053169995803133
inner,16,0.9958076468305487,-1.0077572027263269
outer_refit,1,1.0339060717555053,
outer_refit,2,1.02297516030427,
outer_refit,3,1.0121330188487019,
outer_refit,4,1.007043351860459,
outer_refit,5,1.0080969069446224,
outer_refit,6,1.0028610584980542,
outer_refit,7,1.0047905702169624,
outer_refit,8,1.002960154596584,
outer_refit,9,0.9984131106351632,
outer_refit,10,1.0005282331708933,
