stage,epoch,train_loss,validation_macro_score
inner,1,1.0983936646274317,0.31890850373755913
inner,2,1.094890861644923,0.3136021631017309
inner,3,1.0936251359565237,0.323461531385952
inner,4,1.0925463885904472,0.32451442276167475
inner,5,1.0922154613744433,0.32583291919325263
inner,6,1.092024684843616,0.32662197156139894
inner,7,1.0915685540047761,0.3397749975207991
inner,8,1.0914246371973342,0.32361394544014527
inner,9,1.0906921273079988,0.33389472050516356
inner,10,1.090541585137911,0.33074990170670027
inner,11,1.0899598727716464,0.32715795039510676
inner,12,1.08993023043481,0.32834313808752386
inner,13,1.0900706888359284,0.3380582784958258
outer_refit,1,1.0983835569246525,
outer_refit,2,1.0957485170242458,
outer_refit,3,1.0948610641069263,
outer_refit,4,1.0938659550933423,
outer_refit,5,1.0948584285932592,
outer_refit,6,1.0937000819896705,
outer_refit,7,1.0936227306026023,
