stage,epoch,train_loss,validation_macro_score
inner,1,1.0991015225162353,0.34163343813291247
inner,2,1.0945591197130344,0.34299120102637226
inner,3,1.0925200598734293,0.34556845313727214
inner,4,1.091145189407179,0.3491743801742586
inner,5,1.0903162304637635,0.35761533520201505
inner,6,1.088772628171253,0.3568022562760571
inner,7,1.0873473853276563,0.36847474088532317
inner,8,1.0867906753920538,0.3601683428912593
inner,9,1.0871777689759208,0.3503862533781191
inner,10,1.0849190311905574,0.36401496492682994
inner,11,1.0850245738810682,0.3661653574222276
inner,12,1.0841038509749616,0.35020737379162986
inner,13,1.0825546760035705,0.36630407792814523
outer_refit,1,1.0985686054090436,
outer_refit,2,1.0944537623065054,
outer_refit,3,1.0921080545013864,
outer_refit,4,1.0908071809195432,
outer_refit,5,1.0893313298662257,
outer_refit,6,1.087869418651524,
outer_refit,7,1.0868006417212848,
