stage,epoch,train_loss,validation_macro_score
inner,1,0.9993080619951548,-1.0158879108590653
inner,2,0.9973598039178676,-1.0127244268212647
inner,3,0.9959303038128124,-1.0132742956790195
inner,4,0.9971084166802724,-1.0113524972689776
inner,5,0.9956793813059225,-1.0119859396216477
inner,6,0.993430218763762,-1.0129584517865566
inner,7,0.9938328234523477,-1.015048973869219
inner,8,0.9921566259179835,-1.0133369350696468
inner,9,0.9923039996920561,-1.015545694659515
inner,10,0.9909338675804142,-1.0176334438984471
outer_refit,1,1.0021377099631286,
outer_refit,2,0.9999662560461547,
outer_refit,3,0.9992157655366215,
outer_refit,4,0.998277114750886,
