stage,epoch,train_loss,validation_macro_score
inner,1,1.1130019170347996,0.29193693086163636
inner,2,1.0987876036200106,0.3126760105017059
inner,3,1.0949228139516944,0.31301309725221116
inner,4,1.0895490175018663,0.3066003025921201
inner,5,1.0895973442886282,0.30526117163354743
inner,6,1.0869993731722853,0.31011421594257654
inner,7,1.086343009021425,0.3138303234906217
inner,8,1.0851952328659973,0.30600326295810865
inner,9,1.0848093075686336,0.30770468103851123
inner,10,1.082552839534074,0.3076674767883697
inner,11,1.0827926809337283,0.3248240163751112
inner,12,1.0811957050578385,0.3172798937764956
inner,13,1.0795067445473736,0.32309709762102523
inner,14,1.0777388833085513,0.3256520406939597
inner,15,1.0776303713222803,0.3237714027268071
inner,16,1.0782702502017747,0.3259770200846395
inner,17,1.0773578175751295,0.3294624198813263
inner,18,1.0751131395041118,0.3339647568813851
inner,19,1.0744650299098635,0.3355724468516391
inner,20,1.0740692801189862,0.32977152706921947
inner,21,1.074065779431075,0.32751894744924215
inner,22,1.0718999773675946,0.33094427187237363
inner,23,1.069492849996013,0.337755099317373
inner,24,1.0701697003456854,0.3360012217656201
inner,25,1.0700383118220738,0.3343748744105541
inner,26,1.0672193294296617,0.35098742941474026
inner,27,1.0674885690486926,0.346455537611028
inner,28,1.0664480448867868,0.3468670438110417
inner,29,1.0639659208086778,0.34660994112902216
inner,30,1.0632131800673523,0.3345053194818731
outer_refit,1,1.1090522882176284,
outer_refit,2,1.0983522333357691,
outer_refit,3,1.0966787373215572,
outer_refit,4,1.0933191832209612,
outer_refit,5,1.0908551132224522,
outer_refit,6,1.0919760133513956,
outer_refit,7,1.0887948064860011,
outer_refit,8,1.0881772492288495,
outer_refit,9,1.0868086923252454,
outer_refit,10,1.087597017763647,
outer_refit,11,1.0851252631358037,
outer_refit,12,1.0854499836471423,
outer_refit,13,1.085186538808157,
outer_refit,14,1.0833944728996747,
outer_refit,15,1.0830184773615728,
outer_refit,16,1.0836842171957066,
outer_refit,17,1.0815805039447772,
outer_refit,18,1.0793240234649077,
outer_refit,19,1.0776267488680977,
outer_refit,20,1.0791760025835457,
outer_refit,21,1.0790155384897138,
outer_refit,22,1.077182389773931,
outer_refit,23,1.0764157359551125,
outer_refit,24,1.0751435546930934,
outer_refit,25,1.074309161681234,
outer_refit,26,1.0725804721155474,
