fold,inner,representation,estimator,smoothing,score,fit_participants,evaluation_participants
2,1,eye__recording_8,logistic_1,1,0.35575200969401494,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,eye__recording_8,logistic_1,4,0.36442184751626494,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,eye__recording_8,logistic_1,8,0.37519751869566564,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,eye__recording_8,hgb,1,0.3304032015680743,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,eye__recording_8,hgb,4,0.3430688175296969,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,eye__recording_8,hgb,8,0.3480787997785006,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,eye__recording_8,rbf,1,0.35188765596167354,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,eye__recording_8,rbf,4,0.35154205753830403,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,eye__recording_8,rbf,8,0.3619505813172003,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,logistic_0.1,1,0.35308338618827095,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,logistic_0.1,4,0.34026917868134415,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,logistic_0.1,8,0.34428455976439165,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,logistic_1,1,0.354894029135112,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,logistic_1,4,0.34110437775322666,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,logistic_1,8,0.3458968506476194,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,hgb,1,0.3453752940197515,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,hgb,4,0.35135604989088737,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,hgb,8,0.34827898238713945,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,rbf,1,0.3417627577033919,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,rbf,4,0.3343485909611476,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__current,rbf,8,0.33071501742922443,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,logistic_0.1,1,0.36212279127810526,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,logistic_0.1,4,0.3639124831257509,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,logistic_0.1,8,0.38305599960208,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,logistic_1,1,0.35861111064705936,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,logistic_1,4,0.3678905095252886,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,logistic_1,8,0.38767108251760846,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,hgb,1,0.3483881389752851,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,hgb,4,0.35976047333933847,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,hgb,8,0.3678192370149662,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,rbf,1,0.3468554400863411,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,rbf,4,0.34990190950420125,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,1,full__recording_8,rbf,8,0.35815145099894047,P18|P20|P21|P22|P27|P3|P30|P33|P43|P44|P46|P8|P9,P13|P24|P26|P34|P36|P4|P48
2,2,eye__current,logistic_0.1,1,0.3365203679513636,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,logistic_0.1,4,0.3375767070060799,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,logistic_0.1,8,0.3393125061611693,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,logistic_1,1,0.33374868564061916,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,logistic_1,4,0.33246258648659976,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,logistic_1,8,0.3379737075922744,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,hgb,1,0.33886399878634943,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,hgb,4,0.34536642127438444,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,hgb,8,0.3424255565546723,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,rbf,1,0.3320014070021071,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,rbf,4,0.32767160572196113,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__current,rbf,8,0.33597715688096225,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,logistic_0.1,1,0.3303434431066089,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,logistic_0.1,4,0.3385661620593618,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,logistic_0.1,8,0.3391057287404017,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,logistic_1,1,0.3325944148631855,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,logistic_1,4,0.3395448277948866,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,logistic_1,8,0.33971379633208976,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,hgb,1,0.3214591618328168,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,hgb,4,0.32816254687743,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,hgb,8,0.32988345540017666,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,rbf,1,0.3463136487466411,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,rbf,4,0.3538375102100124,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,eye__recording_8,rbf,8,0.3568732440587957,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,logistic_0.1,1,0.34772963026638254,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,logistic_0.1,4,0.35280383689924877,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,logistic_0.1,8,0.35552892695024374,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,logistic_1,1,0.3475437812707477,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,logistic_1,4,0.3526571074275589,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,logistic_1,8,0.35542732044644154,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,hgb,1,0.35897593860559807,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,hgb,4,0.36046999647191286,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,hgb,8,0.36659665845844575,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,rbf,1,0.3353039635882525,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,rbf,4,0.34013985408675745,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__current,rbf,8,0.35020857741839123,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,logistic_0.1,1,0.34415917499255394,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,logistic_0.1,4,0.3514817281442788,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,logistic_0.1,8,0.3612978049428656,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,logistic_1,1,0.3471859233673193,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,logistic_1,4,0.3543814762479774,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,logistic_1,8,0.35961905535980726,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,hgb,1,0.34203820523711137,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,hgb,4,0.36201689909366436,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,hgb,8,0.3655718478335973,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,rbf,1,0.3483492286166249,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,rbf,4,0.35264937711235633,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,2,full__recording_8,rbf,8,0.3627759068704191,P13|P18|P20|P24|P26|P33|P34|P36|P4|P46|P48|P8|P9,P21|P22|P27|P3|P30|P43|P44
2,3,eye__current,logistic_0.1,1,0.318546518349526,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,logistic_0.1,4,0.3015096922815839,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,logistic_0.1,8,0.2933109358789615,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,logistic_1,1,0.32098739450111213,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,logistic_1,4,0.30344550721480795,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,logistic_1,8,0.2927644522929197,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,hgb,1,0.3108255183802093,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,hgb,4,0.31025041802965764,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,hgb,8,0.2980314734999337,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,rbf,1,0.3106272932746964,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,rbf,4,0.308502297481206,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__current,rbf,8,0.31023124743445146,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,logistic_0.1,1,0.32887787774096494,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,logistic_0.1,4,0.31280643248061185,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,logistic_0.1,8,0.3023458817260279,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,logistic_1,1,0.32944935745569454,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,logistic_1,4,0.3141378609696574,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,logistic_1,8,0.30225922240367675,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,hgb,1,0.3124933657009131,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,hgb,4,0.303372866752232,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,hgb,8,0.30366738402279475,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,rbf,1,0.31068523817452787,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,rbf,4,0.2947897296521688,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,eye__recording_8,rbf,8,0.2932255149868741,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,logistic_0.1,1,0.3411161772431564,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,logistic_0.1,4,0.3330708293075729,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,logistic_0.1,8,0.3312616862292122,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,logistic_1,1,0.3390132481964747,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,logistic_1,4,0.3315681453987284,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,logistic_1,8,0.33377055436160474,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,hgb,1,0.32332355851724365,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,hgb,4,0.32823275681915726,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,hgb,8,0.30900051234521014,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,rbf,1,0.3260627442187068,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,rbf,4,0.3286550669274312,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__current,rbf,8,0.3264813232085586,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,logistic_0.1,1,0.33572166505036444,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,logistic_0.1,4,0.33153337592728077,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,logistic_0.1,8,0.32064563826462683,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,logistic_1,1,0.3376745893606234,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,logistic_1,4,0.33190685477496357,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,logistic_1,8,0.31737937146382705,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,hgb,1,0.3260741362957434,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,hgb,4,0.3309111717717825,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,hgb,8,0.3251210126021345,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,rbf,1,0.31830773213314456,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,rbf,4,0.3163290849147206,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
2,3,full__recording_8,rbf,8,0.30654616997657996,P13|P21|P22|P24|P26|P27|P3|P30|P34|P36|P4|P43|P44|P48,P18|P20|P33|P46|P8|P9
3,1,eye__current,logistic_0.1,1,0.34722233372151123,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,logistic_0.1,4,0.3414553960547809,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,logistic_0.1,8,0.3461904607393606,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,logistic_1,1,0.3458586601125716,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,logistic_1,4,0.3408083079932428,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,logistic_1,8,0.347110331797953,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,hgb,1,0.33292373199793823,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,hgb,4,0.33082535059870893,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,hgb,8,0.33335078183791716,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,rbf,1,0.34317671346558953,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,rbf,4,0.3427400370448947,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__current,rbf,8,0.3365609807227754,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,logistic_0.1,1,0.3327318104660865,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,logistic_0.1,4,0.32981038758738973,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,logistic_0.1,8,0.3336228794463346,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,logistic_1,1,0.33447028453889194,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,logistic_1,4,0.3333860020301146,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,logistic_1,8,0.3318785499828693,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,hgb,1,0.33764063189023563,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,hgb,4,0.34878588070116595,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,hgb,8,0.35042068293341283,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,rbf,1,0.35228520005529973,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,rbf,4,0.34644893752970407,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,eye__recording_8,rbf,8,0.34298236513087194,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,full__current,logistic_0.1,1,0.3485046829385287,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,full__current,logistic_0.1,4,0.3475088539211092,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,full__current,logistic_0.1,8,0.34196137754345796,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,full__current,logistic_1,1,0.3498680444845091,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,full__current,logistic_1,4,0.3493282311284897,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,full__current,logistic_1,8,0.34324493788830895,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,full__current,hgb,1,0.34835826785335494,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
3,1,full__current,hgb,4,0.35658272353314385,P12|P13|P19|P20|P21|P22|P24|P34|P4|P40|P44|P48|P9,P2|P26|P3|P30|P33|P35|P43
