fold,id,epoch,smoothing,score
2,g00,2,32,0.3340404652207623
2,g00,4,1,0.3306865732432165
2,g00,4,8,0.3377902800941685
2,g00,4,32,0.3458867853454239
2,g00,8,1,0.33031098205946174
2,g00,8,8,0.3305640824797652
2,g00,8,32,0.3397103646429266
2,g00,16,1,0.3089816909294803
2,g00,16,8,0.3301255813763207
2,g00,16,32,0.34603198591823564
2,g01,2,1,0.30802418716054797
2,g01,2,8,0.3231775831784712
2,g01,2,32,0.3286171518041649
2,g01,4,1,0.31160072485836565
2,g01,4,8,0.3371022476592279
2,g01,4,32,0.34420673228644194
2,g01,8,1,0.32698077594655317
2,g01,8,8,0.3335105575114198
2,g01,8,32,0.3438279450634567
2,g01,16,1,0.32088587731156887
2,g01,16,8,0.32198255670065207
2,g01,16,32,0.3358543372396129
2,g02,2,1,0.349492417224022
2,g02,2,8,0.35118877290721595
2,g02,2,32,0.36293972165821947
2,g02,4,1,0.3197723656748787
2,g02,4,8,0.33011237410889616
2,g02,4,32,0.34857152338148767
2,g02,8,1,0.3216244839504177
2,g02,8,8,0.3297975455949128
2,g02,8,32,0.3475992766412034
2,g02,16,1,0.33428083074425363
2,g02,16,8,0.31200019875070717
2,g02,16,32,0.3094307853621161
2,g03,2,1,0.3242038823932704
2,g03,2,8,0.3275582761583823
2,g03,2,32,0.33571959774839216
2,g03,4,1,0.32408734311479953
2,g03,4,8,0.323388000957866
2,g03,4,32,0.32993749910913583
2,g03,8,1,0.3192098136282209
2,g03,8,8,0.30549778475863343
2,g03,8,32,0.32079380742555785
2,g03,16,1,0.3229309724643792
2,g03,16,8,0.31791724185633286
2,g03,16,32,0.3193150158563112
2,g04,2,1,0.3294494922212305
2,g04,2,8,0.3540190643487844
2,g04,2,32,0.3620821888675242
2,g04,4,1,0.3166086140872185
2,g04,4,8,0.327992555719718
2,g04,4,32,0.3385995175745666
2,g04,8,1,0.3244342388420025
2,g04,8,8,0.3297262753060469
2,g04,8,32,0.33494929047011124
2,g04,16,1,0.3267563425754991
2,g04,16,8,0.33682694246789374
2,g04,16,32,0.3369516908957003
2,g05,2,1,0.36676423658618684
2,g05,2,8,0.3928152054298244
2,g05,2,32,0.3959359716916492
2,g05,4,1,0.33948853616655833
2,g05,4,8,0.36657250834183597
2,g05,4,32,0.3778985602886003
2,g05,8,1,0.3260937220902571
2,g05,8,8,0.3374310554186735
2,g05,8,32,0.343318184739228
2,g05,16,1,0.32181368784808806
2,g05,16,8,0.31374246882222095
2,g05,16,32,0.31886673530026066
2,g06,2,1,0.3131098417332245
2,g06,2,8,0.32069745054502996
2,g06,2,32,0.33375981567747726
2,g06,4,1,0.31913959487198945
2,g06,4,8,0.3210937075474259
2,g06,4,32,0.3290327148816562
2,g06,8,1,0.33912045634789395
2,g06,8,8,0.3462466495423114
2,g06,8,32,0.3474688834724561
2,g06,16,1,0.3360019517664309
2,g06,16,8,0.34015001225215746
2,g06,16,32,0.3298344394367647
2,g07,2,1,0.34004780039530824
2,g07,2,8,0.3464930516061234
2,g07,2,32,0.3558155295701773
2,g07,4,1,0.32829083187821817
2,g07,4,8,0.31554298954796556
2,g07,4,32,0.32116609494646836
2,g07,8,1,0.32459637015690257
2,g07,8,8,0.30663648186984266
2,g07,8,32,0.31297782590518125
2,g07,16,1,0.3539859015394389
2,g07,16,8,0.3557012988904143
2,g07,16,32,0.3554361891372928
2,g08,2,1,0.33613539483923577
2,g08,2,8,0.33976461196259505
2,g08,2,32,0.3400172766817808
2,g08,4,1,0.3271369931915401
2,g08,4,8,0.3099360247345557
2,g08,4,32,0.3262010774725821
2,g08,8,1,0.33477389376157707
2,g08,8,8,0.33907613297273126
2,g08,8,32,0.3481999598195918
2,g08,16,1,0.3463801962285828
2,g08,16,8,0.34158852010670293
2,g08,16,32,0.35486653168620164
2,g09,2,1,0.33909415562974565
2,g09,2,8,0.3184109917846355
2,g09,2,32,0.3294928760009383
2,g09,4,1,0.3196219074633773
2,g09,4,8,0.30085643350771996
2,g09,4,32,0.3094807939448406
2,g09,8,1,0.31678454241166615
2,g09,8,8,0.31077850329917617
2,g09,8,32,0.3212394520551543
2,g09,16,1,0.33293417955553695
2,g09,16,8,0.3290126422885926
2,g09,16,32,0.3417638395805627
2,g10,2,1,0.32805339353350516
2,g10,2,8,0.32039754239700824
2,g10,2,32,0.32846718668613656
2,g10,4,1,0.35603727949273284
2,g10,4,8,0.35225715058937634
2,g10,4,32,0.3674761066498753
2,g10,8,1,0.34294279575298187
2,g10,8,8,0.31768375692650325
2,g10,8,32,0.3240050506392829
2,g10,16,1,0.36184668817159865
2,g10,16,8,0.34677182715574495
2,g10,16,32,0.3547502395151639
2,g11,2,1,0.35256517530305537
2,g11,2,8,0.3573104098692367
2,g11,2,32,0.35265913442480495
2,g11,4,1,0.31138775533568575
2,g11,4,8,0.3053761957428321
2,g11,4,32,0.31645105186073164
2,g11,8,1,0.3385630320135822
2,g11,8,8,0.3479935417588469
2,g11,8,32,0.36340081976941585
2,g11,16,1,0.3543642649423407
2,g11,16,8,0.35931633858032214
2,g11,16,32,0.3632901941626473
2,g12,2,1,0.3320423509127059
2,g12,2,8,0.3271204299418653
2,g12,2,32,0.3288927716282122
2,g12,4,1,0.3306657808929624
2,g12,4,8,0.3281777728086755
2,g12,4,32,0.3346884533522751
2,g12,8,1,0.3263611098974619
2,g12,8,8,0.33248155237380367
2,g12,8,32,0.33493611946748375
2,g12,16,1,0.35214421992050504
2,g12,16,8,0.336550103982822
2,g12,16,32,0.3439832657971704
2,g13,2,1,0.3382508343936989
2,g13,2,8,0.33086093852865295
2,g13,2,32,0.33942148799211147
2,g13,4,1,0.34722268211584434
2,g13,4,8,0.37179068079775773
2,g13,4,32,0.38019576371186076
2,g13,8,1,0.3304697535181887
2,g13,8,8,0.3233989100585317
2,g13,8,32,0.3297105112667499
2,g13,16,1,0.3384570421054383
2,g13,16,8,0.3408937710291752
2,g13,16,32,0.35185167795597216
2,g14,2,1,0.3203429929590733
2,g14,2,8,0.32455718841911513
2,g14,2,32,0.322132859370377
2,g14,4,1,0.34338681764627693
2,g14,4,8,0.34568706011769695
2,g14,4,32,0.34369843024418384
2,g14,8,1,0.3563628590432555
2,g14,8,8,0.33623968653288355
2,g14,8,32,0.34619539663039733
2,g14,16,1,0.3315985332546367
2,g14,16,8,0.3190210039206595
2,g14,16,32,0.31348931192504925
2,g15,2,1,0.31178092936412005
2,g15,2,8,0.2990184218448081
2,g15,2,32,0.30384498147447353
2,g15,4,1,0.3501252257862017
2,g15,4,8,0.3632694058217035
2,g15,4,32,0.3644442433466921
2,g15,8,1,0.34109562433871843
2,g15,8,8,0.33238403148086565
2,g15,8,32,0.3391474490999825
2,g15,16,1,0.3437697829371395
2,g15,16,8,0.3316655164278275
2,g15,16,32,0.33841974120246154
2,g16,2,1,0.33732810973731187
2,g16,2,8,0.29763143346020504
2,g16,2,32,0.30421009184836173
2,g16,4,1,0.3304213678180342
2,g16,4,8,0.29886634988761157
2,g16,4,32,0.30445590559862895
2,g16,8,1,0.32731648117810325
2,g16,8,8,0.28601179979770247
2,g16,8,32,0.29125603194714944
2,g16,16,1,0.32061544787735596
2,g16,16,8,0.2884690890818291
2,g16,16,32,0.29321092504465796
2,g17,2,1,0.3317783799888809
2,g17,2,8,0.32056209280394177
2,g17,2,32,0.3294104497454529
2,g17,4,1,0.33580732948518904
2,g17,4,8,0.31051751525822197
