model_id,fold,scope,seed,participant,score
fold3_stack_weight_0.1_20260911,3,stack_weight_0.1,20260911,P8,0.2865648970912129
fold3_stack_weight_0.25_20260911,3,stack_weight_0.25,20260911,P18,0.2823779193205945
fold3_stack_weight_0.25_20260911,3,stack_weight_0.25,20260911,P27,0.5485965647255969
fold3_stack_weight_0.25_20260911,3,stack_weight_0.25,20260911,P36,0.3774567815291798
fold3_stack_weight_0.25_20260911,3,stack_weight_0.25,20260911,P46,0.48341836734693877
fold3_stack_weight_0.25_20260911,3,stack_weight_0.25,20260911,P8,0.3089542036910458
fold3_stack_weight_0.05_20260912,3,stack_weight_0.05,20260912,P18,0.2908704883227176
fold3_stack_weight_0.05_20260912,3,stack_weight_0.05,20260912,P27,0.5355257645580226
fold3_stack_weight_0.05_20260912,3,stack_weight_0.05,20260912,P36,0.35984452952778745
fold3_stack_weight_0.05_20260912,3,stack_weight_0.05,20260912,P46,0.45663265306122447
fold3_stack_weight_0.05_20260912,3,stack_weight_0.05,20260912,P8,0.275393028024607
fold3_stack_weight_0.1_20260912,3,stack_weight_0.1,20260912,P18,0.28662420382165604
fold3_stack_weight_0.1_20260912,3,stack_weight_0.1,20260912,P27,0.5377042312526185
fold3_stack_weight_0.1_20260912,3,stack_weight_0.1,20260912,P36,0.36964845109641487
fold3_stack_weight_0.1_20260912,3,stack_weight_0.1,20260912,P46,0.4604591836734694
fold3_stack_weight_0.1_20260912,3,stack_weight_0.1,20260912,P8,0.2865648970912129
fold3_stack_weight_0.25_20260912,3,stack_weight_0.25,20260912,P18,0.2823779193205945
fold3_stack_weight_0.25_20260912,3,stack_weight_0.25,20260912,P27,0.5485965647255969
fold3_stack_weight_0.25_20260912,3,stack_weight_0.25,20260912,P36,0.3774567815291798
fold3_stack_weight_0.25_20260912,3,stack_weight_0.25,20260912,P46,0.48341836734693877
fold3_stack_weight_0.25_20260912,3,stack_weight_0.25,20260912,P8,0.3089542036910458
fold4_stack_weight_0.05_20260911,4,stack_weight_0.05,20260911,P20,0.34692989003333835
fold4_stack_weight_0.05_20260911,4,stack_weight_0.05,20260911,P3,0.43271221532091103
fold4_stack_weight_0.05_20260911,4,stack_weight_0.05,20260911,P33,0.3497878683637197
fold4_stack_weight_0.05_20260911,4,stack_weight_0.05,20260911,P4,0.28540305010893247
fold4_stack_weight_0.05_20260911,4,stack_weight_0.05,20260911,P9,0.398635477582846
fold4_stack_weight_0.1_20260911,4,stack_weight_0.1,20260911,P20,0.35122779519331243
fold4_stack_weight_0.1_20260911,4,stack_weight_0.1,20260911,P3,0.43478260869565216
fold4_stack_weight_0.1_20260911,4,stack_weight_0.1,20260911,P33,0.3458548331613347
fold4_stack_weight_0.1_20260911,4,stack_weight_0.1,20260911,P4,0.29193899782135074
fold4_stack_weight_0.1_20260911,4,stack_weight_0.1,20260911,P9,0.40257997936016515
fold4_stack_weight_0.25_20260911,4,stack_weight_0.25,20260911,P20,0.3626038712245609
fold4_stack_weight_0.25_20260911,4,stack_weight_0.25,20260911,P3,0.43271221532091103
fold4_stack_weight_0.25_20260911,4,stack_weight_0.25,20260911,P33,0.3574360738447426
fold4_stack_weight_0.25_20260911,4,stack_weight_0.25,20260911,P4,0.2984749455337691
fold4_stack_weight_0.25_20260911,4,stack_weight_0.25,20260911,P9,0.39303978901502123
fold4_stack_weight_0.05_20260912,4,stack_weight_0.05,20260912,P20,0.34692989003333835
fold4_stack_weight_0.05_20260912,4,stack_weight_0.05,20260912,P3,0.43271221532091103
fold4_stack_weight_0.05_20260912,4,stack_weight_0.05,20260912,P33,0.3497878683637197
fold4_stack_weight_0.05_20260912,4,stack_weight_0.05,20260912,P4,0.28540305010893247
fold4_stack_weight_0.05_20260912,4,stack_weight_0.05,20260912,P9,0.398635477582846
fold4_stack_weight_0.1_20260912,4,stack_weight_0.1,20260912,P20,0.35122779519331243
fold4_stack_weight_0.1_20260912,4,stack_weight_0.1,20260912,P3,0.43478260869565216
fold4_stack_weight_0.1_20260912,4,stack_weight_0.1,20260912,P33,0.3458548331613347
fold4_stack_weight_0.1_20260912,4,stack_weight_0.1,20260912,P4,0.29193899782135074
fold4_stack_weight_0.1_20260912,4,stack_weight_0.1,20260912,P9,0.40257997936016515
fold4_stack_weight_0.25_20260912,4,stack_weight_0.25,20260912,P20,0.3626038712245609
fold4_stack_weight_0.25_20260912,4,stack_weight_0.25,20260912,P3,0.43271221532091103
