task,fold,inner,candidate_id,score,fit_participants,evaluation_participants,context,estimator,strategy,weights,modality
attention,3,1,1__logistic__early__,0.3171834550529266,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,logistic,early,,
attention,3,1,"1__logistic__late_mean__0.5,0.5",0.3118243234648485,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,logistic,late_mean,"[0.5, 0.5]",
attention,3,1,"1__logistic__late_geometric__0.5,0.5",0.3105813876511107,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,logistic,late_geometric,"[0.5, 0.5]",
attention,3,1,"1__logistic__late_weighted__0.25,0.75",0.3135987513689578,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,logistic,late_weighted,"[0.25, 0.75]",
attention,3,1,"1__logistic__late_weighted__0.5,0.5",0.3118243234648485,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,logistic,late_weighted,"[0.5, 0.5]",
attention,3,1,"1__logistic__late_weighted__0.75,0.25",0.3224519372124055,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,logistic,late_weighted,"[0.75, 0.25]",
attention,3,1,"1__logistic__unimodal__1.0,0.0",0.3284403173637349,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,logistic,unimodal,"[1.0, 0.0]",EEG
attention,3,1,"1__logistic__unimodal__0.0,1.0",0.3149790914031484,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,logistic,unimodal,"[0.0, 1.0]",GSR
attention,3,1,1__lda__early__,0.3173551090498151,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,lda,early,,
attention,3,1,"1__lda__late_mean__0.5,0.5",0.3132370490320923,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,lda,late_mean,"[0.5, 0.5]",
attention,3,1,"1__lda__late_geometric__0.5,0.5",0.312757145244227,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,lda,late_geometric,"[0.5, 0.5]",
attention,3,1,"1__lda__late_weighted__0.25,0.75",0.3127024880804039,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,lda,late_weighted,"[0.25, 0.75]",
attention,3,1,"1__lda__late_weighted__0.5,0.5",0.3132370490320923,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,lda,late_weighted,"[0.5, 0.5]",
attention,3,1,"1__lda__late_weighted__0.75,0.25",0.3211803275254378,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,lda,late_weighted,"[0.75, 0.25]",
attention,3,1,"1__lda__unimodal__1.0,0.0",0.3282700969623602,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,lda,unimodal,"[1.0, 0.0]",EEG
attention,3,1,"1__lda__unimodal__0.0,1.0",0.3156321387863654,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,lda,unimodal,"[0.0, 1.0]",GSR
attention,3,1,1__extra_trees__early__,0.3324790392467903,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,extra_trees,early,,
attention,3,1,"1__extra_trees__late_mean__0.5,0.5",0.3365725054014997,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,extra_trees,late_mean,"[0.5, 0.5]",
attention,3,1,"1__extra_trees__late_geometric__0.5,0.5",0.3352573938735975,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,extra_trees,late_geometric,"[0.5, 0.5]",
attention,3,1,"1__extra_trees__late_weighted__0.25,0.75",0.3376829110428473,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,extra_trees,late_weighted,"[0.25, 0.75]",
attention,3,1,"1__extra_trees__late_weighted__0.5,0.5",0.3365725054014997,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,extra_trees,late_weighted,"[0.5, 0.5]",
attention,3,1,"1__extra_trees__late_weighted__0.75,0.25",0.3333049944858271,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,extra_trees,late_weighted,"[0.75, 0.25]",
attention,3,1,"1__extra_trees__unimodal__1.0,0.0",0.3259786674722951,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,extra_trees,unimodal,"[1.0, 0.0]",EEG
attention,3,1,"1__extra_trees__unimodal__0.0,1.0",0.3430789655364051,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,1,extra_trees,unimodal,"[0.0, 1.0]",GSR
attention,3,1,8__logistic__early__,0.32941785222126,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,logistic,early,,
attention,3,1,"8__logistic__late_mean__0.5,0.5",0.3307422209371444,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,logistic,late_mean,"[0.5, 0.5]",
attention,3,1,"8__logistic__late_geometric__0.5,0.5",0.33089354512778,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,logistic,late_geometric,"[0.5, 0.5]",
attention,3,1,"8__logistic__late_weighted__0.25,0.75",0.3295835824781329,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,logistic,late_weighted,"[0.25, 0.75]",
attention,3,1,"8__logistic__late_weighted__0.5,0.5",0.3307422209371444,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,logistic,late_weighted,"[0.5, 0.5]",
attention,3,1,"8__logistic__late_weighted__0.75,0.25",0.3251020583319439,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,logistic,late_weighted,"[0.75, 0.25]",
attention,3,1,"8__logistic__unimodal__1.0,0.0",0.336585095337479,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,logistic,unimodal,"[1.0, 0.0]",EEG
attention,3,1,"8__logistic__unimodal__0.0,1.0",0.3324614710694794,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,logistic,unimodal,"[0.0, 1.0]",GSR
attention,3,1,8__lda__early__,0.3288663208164143,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,lda,early,,
attention,3,1,"8__lda__late_mean__0.5,0.5",0.3297973301042883,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,lda,late_mean,"[0.5, 0.5]",
attention,3,1,"8__lda__late_geometric__0.5,0.5",0.3299590245371795,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,lda,late_geometric,"[0.5, 0.5]",
attention,3,1,"8__lda__late_weighted__0.25,0.75",0.3276813957430376,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,lda,late_weighted,"[0.25, 0.75]",
attention,3,1,"8__lda__late_weighted__0.5,0.5",0.3297973301042883,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,lda,late_weighted,"[0.5, 0.5]",
attention,3,1,"8__lda__late_weighted__0.75,0.25",0.332005415056386,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,lda,late_weighted,"[0.75, 0.25]",
attention,3,1,"8__lda__unimodal__1.0,0.0",0.3400487258940105,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,lda,unimodal,"[1.0, 0.0]",EEG
attention,3,1,"8__lda__unimodal__0.0,1.0",0.3321242431249222,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,lda,unimodal,"[0.0, 1.0]",GSR
attention,3,1,8__extra_trees__early__,0.3314956039024838,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,extra_trees,early,,
attention,3,1,"8__extra_trees__late_mean__0.5,0.5",0.3263172409156384,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,extra_trees,late_mean,"[0.5, 0.5]",
attention,3,1,"8__extra_trees__late_geometric__0.5,0.5",0.3257438125865002,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,extra_trees,late_geometric,"[0.5, 0.5]",
attention,3,1,"8__extra_trees__late_weighted__0.25,0.75",0.331114243340342,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,extra_trees,late_weighted,"[0.25, 0.75]",
attention,3,1,"8__extra_trees__late_weighted__0.5,0.5",0.3263172409156384,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,extra_trees,late_weighted,"[0.5, 0.5]",
attention,3,1,"8__extra_trees__late_weighted__0.75,0.25",0.3256521352683416,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,extra_trees,late_weighted,"[0.75, 0.25]",
attention,3,1,"8__extra_trees__unimodal__1.0,0.0",0.3142253377286637,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,extra_trees,unimodal,"[1.0, 0.0]",EEG
attention,3,1,"8__extra_trees__unimodal__0.0,1.0",0.3355213391552117,P12|P13|P19|P2|P21|P24|P26|P33|P35|P4|P40|P43|P9,P20|P22|P3|P30|P34|P44|P48,8,extra_trees,unimodal,"[0.0, 1.0]",GSR
attention,3,2,1__logistic__early__,0.3348031154387501,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,logistic,early,,
attention,3,2,"1__logistic__late_mean__0.5,0.5",0.3330059837178867,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,logistic,late_mean,"[0.5, 0.5]",
attention,3,2,"1__logistic__late_geometric__0.5,0.5",0.3327917634110337,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,logistic,late_geometric,"[0.5, 0.5]",
attention,3,2,"1__logistic__late_weighted__0.25,0.75",0.3322495697331042,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,logistic,late_weighted,"[0.25, 0.75]",
attention,3,2,"1__logistic__late_weighted__0.5,0.5",0.3330059837178867,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,logistic,late_weighted,"[0.5, 0.5]",
attention,3,2,"1__logistic__late_weighted__0.75,0.25",0.3339986432505341,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,logistic,late_weighted,"[0.75, 0.25]",
attention,3,2,"1__logistic__unimodal__1.0,0.0",0.3317242558495256,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,logistic,unimodal,"[1.0, 0.0]",EEG
attention,3,2,"1__logistic__unimodal__0.0,1.0",0.3356702942525192,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,logistic,unimodal,"[0.0, 1.0]",GSR
attention,3,2,1__lda__early__,0.3376600862733026,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,lda,early,,
attention,3,2,"1__lda__late_mean__0.5,0.5",0.334872449675673,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,lda,late_mean,"[0.5, 0.5]",
attention,3,2,"1__lda__late_geometric__0.5,0.5",0.3350244442820198,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,lda,late_geometric,"[0.5, 0.5]",
attention,3,2,"1__lda__late_weighted__0.25,0.75",0.3333776241948301,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,lda,late_weighted,"[0.25, 0.75]",
attention,3,2,"1__lda__late_weighted__0.5,0.5",0.334872449675673,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,lda,late_weighted,"[0.5, 0.5]",
attention,3,2,"1__lda__late_weighted__0.75,0.25",0.3355277866311941,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,lda,late_weighted,"[0.75, 0.25]",
attention,3,2,"1__lda__unimodal__1.0,0.0",0.3320323109918688,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,lda,unimodal,"[1.0, 0.0]",EEG
attention,3,2,"1__lda__unimodal__0.0,1.0",0.3371586249250645,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,lda,unimodal,"[0.0, 1.0]",GSR
attention,3,2,1__extra_trees__early__,0.3470890177402754,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,extra_trees,early,,
attention,3,2,"1__extra_trees__late_mean__0.5,0.5",0.3601617979191441,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,extra_trees,late_mean,"[0.5, 0.5]",
attention,3,2,"1__extra_trees__late_geometric__0.5,0.5",0.3586175458349835,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,extra_trees,late_geometric,"[0.5, 0.5]",
attention,3,2,"1__extra_trees__late_weighted__0.25,0.75",0.3750388526764673,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,extra_trees,late_weighted,"[0.25, 0.75]",
attention,3,2,"1__extra_trees__late_weighted__0.5,0.5",0.3601617979191441,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,extra_trees,late_weighted,"[0.5, 0.5]",
attention,3,2,"1__extra_trees__late_weighted__0.75,0.25",0.3443221813945732,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,extra_trees,late_weighted,"[0.75, 0.25]",
attention,3,2,"1__extra_trees__unimodal__1.0,0.0",0.3238574154720371,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,extra_trees,unimodal,"[1.0, 0.0]",EEG
attention,3,2,"1__extra_trees__unimodal__0.0,1.0",0.3816211809182334,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,1,extra_trees,unimodal,"[0.0, 1.0]",GSR
attention,3,2,8__logistic__early__,0.3312716193129822,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,logistic,early,,
attention,3,2,"8__logistic__late_mean__0.5,0.5",0.328715313227255,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,logistic,late_mean,"[0.5, 0.5]",
attention,3,2,"8__logistic__late_geometric__0.5,0.5",0.328258887467125,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,logistic,late_geometric,"[0.5, 0.5]",
attention,3,2,"8__logistic__late_weighted__0.25,0.75",0.3230454854455682,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,logistic,late_weighted,"[0.25, 0.75]",
attention,3,2,"8__logistic__late_weighted__0.5,0.5",0.328715313227255,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,logistic,late_weighted,"[0.5, 0.5]",
attention,3,2,"8__logistic__late_weighted__0.75,0.25",0.3344245211475766,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,logistic,late_weighted,"[0.75, 0.25]",
attention,3,2,"8__logistic__unimodal__1.0,0.0",0.3414032352971351,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,logistic,unimodal,"[1.0, 0.0]",EEG
attention,3,2,"8__logistic__unimodal__0.0,1.0",0.3382289509464907,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,logistic,unimodal,"[0.0, 1.0]",GSR
attention,3,2,8__lda__early__,0.3343067764311031,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,lda,early,,
attention,3,2,"8__lda__late_mean__0.5,0.5",0.334382415987366,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,lda,late_mean,"[0.5, 0.5]",
attention,3,2,"8__lda__late_geometric__0.5,0.5",0.3340100500877945,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,lda,late_geometric,"[0.5, 0.5]",
attention,3,2,"8__lda__late_weighted__0.25,0.75",0.3356493997838194,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,lda,late_weighted,"[0.25, 0.75]",
attention,3,2,"8__lda__late_weighted__0.5,0.5",0.334382415987366,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,lda,late_weighted,"[0.5, 0.5]",
attention,3,2,"8__lda__late_weighted__0.75,0.25",0.3340131708344542,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,lda,late_weighted,"[0.75, 0.25]",
attention,3,2,"8__lda__unimodal__1.0,0.0",0.3337958848891874,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,lda,unimodal,"[1.0, 0.0]",EEG
attention,3,2,"8__lda__unimodal__0.0,1.0",0.3395022434010307,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,lda,unimodal,"[0.0, 1.0]",GSR
attention,3,2,8__extra_trees__early__,0.3429713309290029,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,extra_trees,early,,
attention,3,2,"8__extra_trees__late_mean__0.5,0.5",0.3574595977860937,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,extra_trees,late_mean,"[0.5, 0.5]",
attention,3,2,"8__extra_trees__late_geometric__0.5,0.5",0.3568675335576415,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,extra_trees,late_geometric,"[0.5, 0.5]",
attention,3,2,"8__extra_trees__late_weighted__0.25,0.75",0.3674418627675694,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,extra_trees,late_weighted,"[0.25, 0.75]",
attention,3,2,"8__extra_trees__late_weighted__0.5,0.5",0.3574595977860937,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,extra_trees,late_weighted,"[0.5, 0.5]",
attention,3,2,"8__extra_trees__late_weighted__0.75,0.25",0.3459233481132978,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,extra_trees,late_weighted,"[0.75, 0.25]",
attention,3,2,"8__extra_trees__unimodal__1.0,0.0",0.3284368712583086,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,extra_trees,unimodal,"[1.0, 0.0]",EEG
attention,3,2,"8__extra_trees__unimodal__0.0,1.0",0.3663563531236032,P13|P19|P2|P20|P21|P22|P3|P30|P33|P34|P40|P44|P48,P12|P24|P26|P35|P4|P43|P9,8,extra_trees,unimodal,"[0.0, 1.0]",GSR
attention,3,3,1__logistic__early__,0.3464261164222038,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,logistic,early,,
attention,3,3,"1__logistic__late_mean__0.5,0.5",0.3435891293563657,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,logistic,late_mean,"[0.5, 0.5]",
attention,3,3,"1__logistic__late_geometric__0.5,0.5",0.342234135363342,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,logistic,late_geometric,"[0.5, 0.5]",
attention,3,3,"1__logistic__late_weighted__0.25,0.75",0.347454179395303,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,logistic,late_weighted,"[0.25, 0.75]",
attention,3,3,"1__logistic__late_weighted__0.5,0.5",0.3435891293563657,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,logistic,late_weighted,"[0.5, 0.5]",
attention,3,3,"1__logistic__late_weighted__0.75,0.25",0.3384848519023329,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,logistic,late_weighted,"[0.75, 0.25]",
attention,3,3,"1__logistic__unimodal__1.0,0.0",0.3346542533324293,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,logistic,unimodal,"[1.0, 0.0]",EEG
attention,3,3,"1__logistic__unimodal__0.0,1.0",0.3542759994185263,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,logistic,unimodal,"[0.0, 1.0]",GSR
attention,3,3,1__lda__early__,0.344396169720929,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,lda,early,,
attention,3,3,"1__lda__late_mean__0.5,0.5",0.3413965363081016,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,lda,late_mean,"[0.5, 0.5]",
attention,3,3,"1__lda__late_geometric__0.5,0.5",0.3411128178977431,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,lda,late_geometric,"[0.5, 0.5]",
attention,3,3,"1__lda__late_weighted__0.25,0.75",0.3486230066361502,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,lda,late_weighted,"[0.25, 0.75]",
attention,3,3,"1__lda__late_weighted__0.5,0.5",0.3413965363081016,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,lda,late_weighted,"[0.5, 0.5]",
attention,3,3,"1__lda__late_weighted__0.75,0.25",0.3385042640631208,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,lda,late_weighted,"[0.75, 0.25]",
attention,3,3,"1__lda__unimodal__1.0,0.0",0.3319044398472318,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,lda,unimodal,"[1.0, 0.0]",EEG
attention,3,3,"1__lda__unimodal__0.0,1.0",0.3514433021486881,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,lda,unimodal,"[0.0, 1.0]",GSR
attention,3,3,1__extra_trees__early__,0.3521081144505011,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,extra_trees,early,,
attention,3,3,"1__extra_trees__late_mean__0.5,0.5",0.3450721927504007,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,extra_trees,late_mean,"[0.5, 0.5]",
attention,3,3,"1__extra_trees__late_geometric__0.5,0.5",0.345672114954117,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,extra_trees,late_geometric,"[0.5, 0.5]",
attention,3,3,"1__extra_trees__late_weighted__0.25,0.75",0.3568027319879183,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,extra_trees,late_weighted,"[0.25, 0.75]",
attention,3,3,"1__extra_trees__late_weighted__0.5,0.5",0.3450721927504007,P12|P20|P22|P24|P26|P3|P30|P34|P35|P4|P43|P44|P48|P9,P13|P19|P2|P21|P33|P40,1,extra_trees,late_weighted,"[0.5, 0.5]",
