fold,inner,base_id,family,smoothing,low,high,candidate_id,score
2,1,multiscale_hgb,hgb,1,-0.1,0.1,multiscale_hgb_w1_l-0.1_h0.1,0.37595404852052344
2,1,multiscale_hgb,hgb,1,-0.1,0.3,multiscale_hgb_w1_l-0.1_h0.3,0.37919661982735303
2,1,multiscale_hgb,hgb,1,-0.03,0.03,multiscale_hgb_w1_l-0.03_h0.03,0.38545150688734753
2,1,multiscale_hgb,hgb,1,-0.03,0.1,multiscale_hgb_w1_l-0.03_h0.1,0.37952330533802664
2,1,multiscale_hgb,hgb,1,-0.03,0.3,multiscale_hgb_w1_l-0.03_h0.3,0.3827658766448561
2,1,multiscale_hgb,hgb,16,-0.3,0.03,multiscale_hgb_w16_l-0.3_h0.03,0.3680186348622156
2,1,multiscale_hgb,hgb,16,-0.3,0.1,multiscale_hgb_w16_l-0.3_h0.1,0.3646280865365772
2,1,multiscale_hgb,hgb,16,-0.3,0.3,multiscale_hgb_w16_l-0.3_h0.3,0.3710084334534793
2,1,multiscale_hgb,hgb,16,-0.1,0.03,multiscale_hgb_w16_l-0.1_h0.03,0.3781224911800722
2,1,multiscale_hgb,hgb,16,-0.1,0.1,multiscale_hgb_w16_l-0.1_h0.1,0.37473194285443373
2,1,multiscale_hgb,hgb,16,-0.1,0.3,multiscale_hgb_w16_l-0.1_h0.3,0.3811122897713359
2,1,multiscale_hgb,hgb,16,-0.03,0.03,multiscale_hgb_w16_l-0.03_h0.03,0.3876761558144808
2,1,multiscale_hgb,hgb,16,-0.03,0.1,multiscale_hgb_w16_l-0.03_h0.1,0.3842856074888423
2,1,multiscale_hgb,hgb,16,-0.03,0.3,multiscale_hgb_w16_l-0.03_h0.3,0.3906659544057445
2,1,multiscale_trees,trees,1,-0.3,0.03,multiscale_trees_w1_l-0.3_h0.03,0.3492250184798886
2,1,multiscale_trees,trees,1,-0.3,0.1,multiscale_trees_w1_l-0.3_h0.1,0.35192145038589273
2,1,multiscale_trees,trees,1,-0.3,0.3,multiscale_trees_w1_l-0.3_h0.3,0.35613284326326644
2,1,multiscale_trees,trees,1,-0.1,0.03,multiscale_trees_w1_l-0.1_h0.03,0.3809490140662712
2,1,multiscale_trees,trees,1,-0.1,0.1,multiscale_trees_w1_l-0.1_h0.1,0.3836454459722754
2,1,multiscale_trees,trees,1,-0.1,0.3,multiscale_trees_w1_l-0.1_h0.3,0.3878568388496491
2,1,multiscale_trees,trees,1,-0.03,0.03,multiscale_trees_w1_l-0.03_h0.03,0.37690966807638093
2,1,multiscale_trees,trees,1,-0.03,0.1,multiscale_trees_w1_l-0.03_h0.1,0.37960609998238504
2,1,multiscale_trees,trees,1,-0.03,0.3,multiscale_trees_w1_l-0.03_h0.3,0.38381749285975875
2,1,multiscale_trees,trees,16,-0.3,0.03,multiscale_trees_w16_l-0.3_h0.03,0.3502971901667868
2,1,multiscale_trees,trees,16,-0.3,0.1,multiscale_trees_w16_l-0.3_h0.1,0.35417007184591115
2,1,multiscale_trees,trees,16,-0.3,0.3,multiscale_trees_w16_l-0.3_h0.3,0.3529766279388093
2,1,multiscale_trees,trees,16,-0.1,0.03,multiscale_trees_w16_l-0.1_h0.03,0.3801076909172436
2,1,multiscale_trees,trees,16,-0.1,0.1,multiscale_trees_w16_l-0.1_h0.1,0.38398057259636803
2,1,multiscale_trees,trees,16,-0.1,0.3,multiscale_trees_w16_l-0.1_h0.3,0.3827871286892661
2,1,multiscale_trees,trees,16,-0.03,0.03,multiscale_trees_w16_l-0.03_h0.03,0.381487306136146
2,1,multiscale_trees,trees,16,-0.03,0.1,multiscale_trees_w16_l-0.03_h0.1,0.38536018781527037
2,1,multiscale_trees,trees,16,-0.03,0.3,multiscale_trees_w16_l-0.03_h0.3,0.3841667439081686
2,1,relative_ridge,ridge,1,-0.3,0.03,relative_ridge_w1_l-0.3_h0.03,0.36426050459292986
2,1,relative_ridge,ridge,1,-0.3,0.1,relative_ridge_w1_l-0.3_h0.1,0.3547935447051659
2,1,relative_ridge,ridge,1,-0.3,0.3,relative_ridge_w1_l-0.3_h0.3,0.3432735470673834
2,1,relative_ridge,ridge,1,-0.1,0.03,relative_ridge_w1_l-0.1_h0.03,0.3812291665296009
2,1,relative_ridge,ridge,1,-0.1,0.1,relative_ridge_w1_l-0.1_h0.1,0.37176220664183696
2,1,relative_ridge,ridge,1,-0.1,0.3,relative_ridge_w1_l-0.1_h0.3,0.36024220900405446
2,1,relative_ridge,ridge,1,-0.03,0.03,relative_ridge_w1_l-0.03_h0.03,0.37375168851043294
2,1,relative_ridge,ridge,1,-0.03,0.1,relative_ridge_w1_l-0.03_h0.1,0.36428472862266903
2,1,relative_ridge,ridge,1,-0.03,0.3,relative_ridge_w1_l-0.03_h0.3,0.35276473098488653
2,1,relative_ridge,ridge,16,-0.3,0.03,relative_ridge_w16_l-0.3_h0.03,0.3452274258217798
2,1,relative_ridge,ridge,16,-0.3,0.1,relative_ridge_w16_l-0.3_h0.1,0.3413410780093985
2,1,relative_ridge,ridge,16,-0.3,0.3,relative_ridge_w16_l-0.3_h0.3,0.3377657739523603
2,1,relative_ridge,ridge,16,-0.1,0.03,relative_ridge_w16_l-0.1_h0.03,0.37996672303185425
2,1,relative_ridge,ridge,16,-0.1,0.1,relative_ridge_w16_l-0.1_h0.1,0.3760803752194729
2,1,relative_ridge,ridge,16,-0.1,0.3,relative_ridge_w16_l-0.1_h0.3,0.3725050711624347
2,1,relative_ridge,ridge,16,-0.03,0.03,relative_ridge_w16_l-0.03_h0.03,0.36815340742826114
2,1,relative_ridge,ridge,16,-0.03,0.1,relative_ridge_w16_l-0.03_h0.1,0.3642670596158798
2,1,relative_ridge,ridge,16,-0.03,0.3,relative_ridge_w16_l-0.03_h0.3,0.3606917555588416
2,1,relative_rbf,rbf,1,-0.3,0.03,relative_rbf_w1_l-0.3_h0.03,0.3596515630378692
2,1,relative_rbf,rbf,1,-0.3,0.1,relative_rbf_w1_l-0.3_h0.1,0.3486048750862051
2,1,relative_rbf,rbf,1,-0.3,0.3,relative_rbf_w1_l-0.3_h0.3,0.3412571837960691
2,1,relative_rbf,rbf,1,-0.1,0.03,relative_rbf_w1_l-0.1_h0.03,0.37192838447129634
2,1,relative_rbf,rbf,1,-0.1,0.1,relative_rbf_w1_l-0.1_h0.1,0.36088169651963226
2,1,relative_rbf,rbf,1,-0.1,0.3,relative_rbf_w1_l-0.1_h0.3,0.3535340052294963
2,1,relative_rbf,rbf,1,-0.03,0.03,relative_rbf_w1_l-0.03_h0.03,0.374851568809905
2,1,relative_rbf,rbf,1,-0.03,0.1,relative_rbf_w1_l-0.03_h0.1,0.3638048808582409
2,1,relative_rbf,rbf,1,-0.03,0.3,relative_rbf_w1_l-0.03_h0.3,0.35645718956810496
2,1,relative_rbf,rbf,16,-0.3,0.03,relative_rbf_w16_l-0.3_h0.03,0.34817048719057614
2,1,relative_rbf,rbf,16,-0.3,0.1,relative_rbf_w16_l-0.3_h0.1,0.3417640332833123
2,1,relative_rbf,rbf,16,-0.3,0.3,relative_rbf_w16_l-0.3_h0.3,0.33291135510376885
2,1,relative_rbf,rbf,16,-0.1,0.03,relative_rbf_w16_l-0.1_h0.03,0.38163058236593594
2,1,relative_rbf,rbf,16,-0.1,0.1,relative_rbf_w16_l-0.1_h0.1,0.3752241284586721
2,1,relative_rbf,rbf,16,-0.1,0.3,relative_rbf_w16_l-0.1_h0.3,0.3663714502791286
2,1,relative_rbf,rbf,16,-0.03,0.03,relative_rbf_w16_l-0.03_h0.03,0.3729991868530124
2,1,relative_rbf,rbf,16,-0.03,0.1,relative_rbf_w16_l-0.03_h0.1,0.3665927329457485
2,1,relative_rbf,rbf,16,-0.03,0.3,relative_rbf_w16_l-0.03_h0.3,0.3577400547662051
2,1,relative_hgb,hgb,1,-0.3,0.03,relative_hgb_w1_l-0.3_h0.03,0.3377582393015249
2,1,relative_hgb,hgb,1,-0.3,0.1,relative_hgb_w1_l-0.3_h0.1,0.3367377437061742
2,1,relative_hgb,hgb,1,-0.3,0.3,relative_hgb_w1_l-0.3_h0.3,0.3400508059817451
2,1,relative_hgb,hgb,1,-0.1,0.03,relative_hgb_w1_l-0.1_h0.03,0.3549588512607436
2,1,relative_hgb,hgb,1,-0.1,0.1,relative_hgb_w1_l-0.1_h0.1,0.35393835566539295
2,1,relative_hgb,hgb,1,-0.1,0.3,relative_hgb_w1_l-0.1_h0.3,0.3572514179409638
2,1,relative_hgb,hgb,1,-0.03,0.03,relative_hgb_w1_l-0.03_h0.03,0.35610672074672045
2,1,relative_hgb,hgb,1,-0.03,0.1,relative_hgb_w1_l-0.03_h0.1,0.3550862251513698
2,1,relative_hgb,hgb,1,-0.03,0.3,relative_hgb_w1_l-0.03_h0.3,0.3583992874269406
2,1,relative_hgb,hgb,16,-0.3,0.03,relative_hgb_w16_l-0.3_h0.03,0.32767686124599915
2,1,relative_hgb,hgb,16,-0.3,0.1,relative_hgb_w16_l-0.3_h0.1,0.3379607255050215
2,1,relative_hgb,hgb,16,-0.3,0.3,relative_hgb_w16_l-0.3_h0.3,0.33891744307732824
2,1,relative_hgb,hgb,16,-0.1,0.03,relative_hgb_w16_l-0.1_h0.03,0.34571227169865826
2,1,relative_hgb,hgb,16,-0.1,0.1,relative_hgb_w16_l-0.1_h0.1,0.3559961359576806
2,1,relative_hgb,hgb,16,-0.1,0.3,relative_hgb_w16_l-0.1_h0.3,0.3569528535299873
2,1,relative_hgb,hgb,16,-0.03,0.03,relative_hgb_w16_l-0.03_h0.03,0.3505583484714428
2,1,relative_hgb,hgb,16,-0.03,0.1,relative_hgb_w16_l-0.03_h0.1,0.3608422127304652
2,1,relative_hgb,hgb,16,-0.03,0.3,relative_hgb_w16_l-0.03_h0.3,0.3617989303027719
2,1,relative_trees,trees,1,-0.3,0.03,relative_trees_w1_l-0.3_h0.03,0.34367559929746844
2,1,relative_trees,trees,1,-0.3,0.1,relative_trees_w1_l-0.3_h0.1,0.34221822549132314
2,1,relative_trees,trees,1,-0.3,0.3,relative_trees_w1_l-0.3_h0.3,0.3358123017647011
2,1,relative_trees,trees,1,-0.1,0.03,relative_trees_w1_l-0.1_h0.03,0.36760469014886354
2,1,relative_trees,trees,1,-0.1,0.1,relative_trees_w1_l-0.1_h0.1,0.36614731634271813
2,1,relative_trees,trees,1,-0.1,0.3,relative_trees_w1_l-0.1_h0.3,0.3597413926160961
2,1,relative_trees,trees,1,-0.03,0.03,relative_trees_w1_l-0.03_h0.03,0.37016987243392996
2,1,relative_trees,trees,1,-0.03,0.1,relative_trees_w1_l-0.03_h0.1,0.3687124986277847
2,1,relative_trees,trees,1,-0.03,0.3,relative_trees_w1_l-0.03_h0.3,0.36230657490116264
2,1,relative_trees,trees,16,-0.3,0.03,relative_trees_w16_l-0.3_h0.03,0.3401782023134488
2,1,relative_trees,trees,16,-0.3,0.1,relative_trees_w16_l-0.3_h0.1,0.3386555870507518
2,1,relative_trees,trees,16,-0.3,0.3,relative_trees_w16_l-0.3_h0.3,0.3333333333333334
2,1,relative_trees,trees,16,-0.1,0.03,relative_trees_w16_l-0.1_h0.03,0.37153553211589985
2,1,relative_trees,trees,16,-0.1,0.1,relative_trees_w16_l-0.1_h0.1,0.3700129168532028
2,1,relative_trees,trees,16,-0.1,0.3,relative_trees_w16_l-0.1_h0.3,0.3646906631357844
2,1,relative_trees,trees,16,-0.03,0.03,relative_trees_w16_l-0.03_h0.03,0.37865405272467817
2,1,relative_trees,trees,16,-0.03,0.1,relative_trees_w16_l-0.03_h0.1,0.3771314374619811
2,1,relative_trees,trees,16,-0.03,0.3,relative_trees_w16_l-0.03_h0.3,0.37180918374456273
2,2,current_ridge,ridge,1,-0.3,0.03,current_ridge_w1_l-0.3_h0.03,0.29977969646283303
2,2,current_ridge,ridge,1,-0.3,0.1,current_ridge_w1_l-0.3_h0.1,0.2588546229006534
2,2,current_ridge,ridge,1,-0.3,0.3,current_ridge_w1_l-0.3_h0.3,0.24114898313734365
2,2,current_ridge,ridge,1,-0.1,0.03,current_ridge_w1_l-0.1_h0.03,0.3156527019770382
2,2,current_ridge,ridge,1,-0.1,0.1,current_ridge_w1_l-0.1_h0.1,0.27472762841485854
2,2,current_ridge,ridge,1,-0.1,0.3,current_ridge_w1_l-0.1_h0.3,0.2570219886515488
2,2,current_ridge,ridge,1,-0.03,0.03,current_ridge_w1_l-0.03_h0.03,0.35942477812413304
2,2,current_ridge,ridge,1,-0.03,0.1,current_ridge_w1_l-0.03_h0.1,0.3184997045619534
2,2,current_ridge,ridge,1,-0.03,0.3,current_ridge_w1_l-0.03_h0.3,0.3007940647986437
2,2,current_ridge,ridge,16,-0.3,0.03,current_ridge_w16_l-0.3_h0.03,0.28706525245197484
2,2,current_ridge,ridge,16,-0.3,0.1,current_ridge_w16_l-0.3_h0.1,0.24992806661347242
2,2,current_ridge,ridge,16,-0.3,0.3,current_ridge_w16_l-0.3_h0.3,0.23895290642667855
2,2,current_ridge,ridge,16,-0.1,0.03,current_ridge_w16_l-0.1_h0.03,0.298870722271549
2,2,current_ridge,ridge,16,-0.1,0.1,current_ridge_w16_l-0.1_h0.1,0.2617335364330466
2,2,current_ridge,ridge,16,-0.1,0.3,current_ridge_w16_l-0.1_h0.3,0.2507583762462527
2,2,current_ridge,ridge,16,-0.03,0.03,current_ridge_w16_l-0.03_h0.03,0.3367715576385199
2,2,current_ridge,ridge,16,-0.03,0.1,current_ridge_w16_l-0.03_h0.1,0.2996343718000174
2,2,current_ridge,ridge,16,-0.03,0.3,current_ridge_w16_l-0.03_h0.3,0.2886592116132236
2,2,current_rbf,rbf,1,-0.3,0.03,current_rbf_w1_l-0.3_h0.03,0.3135247164333726
2,2,current_rbf,rbf,1,-0.3,0.1,current_rbf_w1_l-0.3_h0.1,0.2896861687790039
2,2,current_rbf,rbf,1,-0.3,0.3,current_rbf_w1_l-0.3_h0.3,0.25170380568908046
2,2,current_rbf,rbf,1,-0.1,0.03,current_rbf_w1_l-0.1_h0.03,0.34261805638086373
2,2,current_rbf,rbf,1,-0.1,0.1,current_rbf_w1_l-0.1_h0.1,0.318779508726495
2,2,current_rbf,rbf,1,-0.1,0.3,current_rbf_w1_l-0.1_h0.3,0.28079714563657154
2,2,current_rbf,rbf,1,-0.03,0.03,current_rbf_w1_l-0.03_h0.03,0.3773680161273112
2,2,current_rbf,rbf,1,-0.03,0.1,current_rbf_w1_l-0.03_h0.1,0.3535294684729424
2,2,current_rbf,rbf,1,-0.03,0.3,current_rbf_w1_l-0.03_h0.3,0.315547105383019
2,2,current_rbf,rbf,16,-0.3,0.03,current_rbf_w16_l-0.3_h0.03,0.308754547224251
2,2,current_rbf,rbf,16,-0.3,0.1,current_rbf_w16_l-0.3_h0.1,0.2548714747114077
2,2,current_rbf,rbf,16,-0.3,0.3,current_rbf_w16_l-0.3_h0.3,0.24142818381890319
2,2,current_rbf,rbf,16,-0.1,0.03,current_rbf_w16_l-0.1_h0.03,0.3326709925117972
2,2,current_rbf,rbf,16,-0.1,0.1,current_rbf_w16_l-0.1_h0.1,0.2787879199989538
2,2,current_rbf,rbf,16,-0.1,0.3,current_rbf_w16_l-0.1_h0.3,0.2653446291064494
2,2,current_rbf,rbf,16,-0.03,0.03,current_rbf_w16_l-0.03_h0.03,0.3631568693346872
2,2,current_rbf,rbf,16,-0.03,0.1,current_rbf_w16_l-0.03_h0.1,0.30927379682184375
2,2,current_rbf,rbf,16,-0.03,0.3,current_rbf_w16_l-0.03_h0.3,0.29583050592933935
2,2,current_hgb,hgb,1,-0.3,0.03,current_hgb_w1_l-0.3_h0.03,0.3035355300327917
2,2,current_hgb,hgb,1,-0.3,0.1,current_hgb_w1_l-0.3_h0.1,0.28213241315246634
2,2,current_hgb,hgb,1,-0.3,0.3,current_hgb_w1_l-0.3_h0.3,0.25092427183750177
2,2,current_hgb,hgb,1,-0.1,0.03,current_hgb_w1_l-0.1_h0.03,0.34608250939422286
2,2,current_hgb,hgb,1,-0.1,0.1,current_hgb_w1_l-0.1_h0.1,0.32467939251389744
2,2,current_hgb,hgb,1,-0.1,0.3,current_hgb_w1_l-0.1_h0.3,0.2934712511989329
2,2,current_hgb,hgb,1,-0.03,0.03,current_hgb_w1_l-0.03_h0.03,0.3784451278031615
2,2,current_hgb,hgb,1,-0.03,0.1,current_hgb_w1_l-0.03_h0.1,0.357042010922836
2,2,current_hgb,hgb,1,-0.03,0.3,current_hgb_w1_l-0.03_h0.3,0.32583386960787153
2,2,current_hgb,hgb,16,-0.3,0.03,current_hgb_w16_l-0.3_h0.03,0.29198822287899096
2,2,current_hgb,hgb,16,-0.3,0.1,current_hgb_w16_l-0.3_h0.1,0.26699638238915485
2,2,current_hgb,hgb,16,-0.3,0.3,current_hgb_w16_l-0.3_h0.3,0.24820336351177702
2,2,current_hgb,hgb,16,-0.1,0.03,current_hgb_w16_l-0.1_h0.03,0.31539443176961734
2,2,current_hgb,hgb,16,-0.1,0.1,current_hgb_w16_l-0.1_h0.1,0.29040259127978113
2,2,current_hgb,hgb,16,-0.1,0.3,current_hgb_w16_l-0.1_h0.3,0.2716095724024034
2,2,current_hgb,hgb,16,-0.03,0.03,current_hgb_w16_l-0.03_h0.03,0.3650385461263284
2,2,current_hgb,hgb,16,-0.03,0.1,current_hgb_w16_l-0.03_h0.1,0.3400467056364923
2,2,current_hgb,hgb,16,-0.03,0.3,current_hgb_w16_l-0.03_h0.3,0.3212536867591145
2,2,current_trees,trees,1,-0.3,0.03,current_trees_w1_l-0.3_h0.03,0.29202965341543746
2,2,current_trees,trees,1,-0.3,0.1,current_trees_w1_l-0.3_h0.1,0.27669610137199985
2,2,current_trees,trees,1,-0.3,0.3,current_trees_w1_l-0.3_h0.3,0.24475996592169147
2,2,current_trees,trees,1,-0.1,0.03,current_trees_w1_l-0.1_h0.03,0.3046709461865515
2,2,current_trees,trees,1,-0.1,0.1,current_trees_w1_l-0.1_h0.1,0.28933739414311394
2,2,current_trees,trees,1,-0.1,0.3,current_trees_w1_l-0.1_h0.3,0.25740125869280556
2,2,current_trees,trees,1,-0.03,0.03,current_trees_w1_l-0.03_h0.03,0.336279719465902
2,2,current_trees,trees,1,-0.03,0.1,current_trees_w1_l-0.03_h0.1,0.3209461674224644
2,2,current_trees,trees,1,-0.03,0.3,current_trees_w1_l-0.03_h0.3,0.28901003197215597
2,2,current_trees,trees,16,-0.3,0.03,current_trees_w16_l-0.3_h0.03,0.3065050307317308
2,2,current_trees,trees,16,-0.3,0.1,current_trees_w16_l-0.3_h0.1,0.26041619063658317
2,2,current_trees,trees,16,-0.3,0.3,current_trees_w16_l-0.3_h0.3,0.24223378744713364
2,2,current_trees,trees,16,-0.1,0.03,current_trees_w16_l-0.1_h0.03,0.31852595384872207
2,2,current_trees,trees,16,-0.1,0.1,current_trees_w16_l-0.1_h0.1,0.2724371137535744
2,2,current_trees,trees,16,-0.1,0.3,current_trees_w16_l-0.1_h0.3,0.25425471056412485
2,2,current_trees,trees,16,-0.03,0.03,current_trees_w16_l-0.03_h0.03,0.350378104322455
2,2,current_trees,trees,16,-0.03,0.1,current_trees_w16_l-0.03_h0.1,0.30428926422730734
2,2,current_trees,trees,16,-0.03,0.3,current_trees_w16_l-0.03_h0.3,0.2861068610378578
2,2,multiscale_ridge,ridge,1,-0.3,0.03,multiscale_ridge_w1_l-0.3_h0.03,0.3592287349625255
2,2,multiscale_ridge,ridge,1,-0.3,0.1,multiscale_ridge_w1_l-0.3_h0.1,0.33443328744461975
2,2,multiscale_ridge,ridge,1,-0.3,0.3,multiscale_ridge_w1_l-0.3_h0.3,0.2863309219492553
2,2,multiscale_ridge,ridge,1,-0.1,0.03,multiscale_ridge_w1_l-0.1_h0.03,0.4061453084561719
2,2,multiscale_ridge,ridge,1,-0.1,0.1,multiscale_ridge_w1_l-0.1_h0.1,0.38134986093826606
2,2,multiscale_ridge,ridge,1,-0.1,0.3,multiscale_ridge_w1_l-0.1_h0.3,0.33324749544290166
2,2,multiscale_ridge,ridge,1,-0.03,0.03,multiscale_ridge_w1_l-0.03_h0.03,0.4218761675451676
2,2,multiscale_ridge,ridge,1,-0.03,0.1,multiscale_ridge_w1_l-0.03_h0.1,0.39708072002726175
2,2,multiscale_ridge,ridge,1,-0.03,0.3,multiscale_ridge_w1_l-0.03_h0.3,0.34897835453189735
2,2,multiscale_ridge,ridge,16,-0.3,0.03,multiscale_ridge_w16_l-0.3_h0.03,0.3483334405512941
2,2,multiscale_ridge,ridge,16,-0.3,0.1,multiscale_ridge_w16_l-0.3_h0.1,0.30559286305900185
2,2,multiscale_ridge,ridge,16,-0.3,0.3,multiscale_ridge_w16_l-0.3_h0.3,0.2623744289623359
2,2,multiscale_ridge,ridge,16,-0.1,0.03,multiscale_ridge_w16_l-0.1_h0.03,0.39744728392133155
2,2,multiscale_ridge,ridge,16,-0.1,0.1,multiscale_ridge_w16_l-0.1_h0.1,0.35470670642903934
2,2,multiscale_ridge,ridge,16,-0.1,0.3,multiscale_ridge_w16_l-0.1_h0.3,0.3114882723323734
2,2,multiscale_ridge,ridge,16,-0.03,0.03,multiscale_ridge_w16_l-0.03_h0.03,0.4210901864793862
2,2,multiscale_ridge,ridge,16,-0.03,0.1,multiscale_ridge_w16_l-0.03_h0.1,0.37834960898709397
2,2,multiscale_ridge,ridge,16,-0.03,0.3,multiscale_ridge_w16_l-0.03_h0.3,0.335131174890428
2,2,multiscale_rbf,rbf,1,-0.3,0.03,multiscale_rbf_w1_l-0.3_h0.03,0.33934501436094155
2,2,multiscale_rbf,rbf,1,-0.3,0.1,multiscale_rbf_w1_l-0.3_h0.1,0.3086314238949361
2,2,multiscale_rbf,rbf,1,-0.3,0.3,multiscale_rbf_w1_l-0.3_h0.3,0.2649144141177832
2,2,multiscale_rbf,rbf,1,-0.1,0.03,multiscale_rbf_w1_l-0.1_h0.03,0.37567714702370164
2,2,multiscale_rbf,rbf,1,-0.1,0.1,multiscale_rbf_w1_l-0.1_h0.1,0.34496355655769617
2,2,multiscale_rbf,rbf,1,-0.1,0.3,multiscale_rbf_w1_l-0.1_h0.3,0.30124654678054336
2,2,multiscale_rbf,rbf,1,-0.03,0.03,multiscale_rbf_w1_l-0.03_h0.03,0.3971586129602685
2,2,multiscale_rbf,rbf,1,-0.03,0.1,multiscale_rbf_w1_l-0.03_h0.1,0.36644502249426303
2,2,multiscale_rbf,rbf,1,-0.03,0.3,multiscale_rbf_w1_l-0.03_h0.3,0.3227280127171102
2,2,multiscale_rbf,rbf,16,-0.3,0.03,multiscale_rbf_w16_l-0.3_h0.03,0.3401077969879227
2,2,multiscale_rbf,rbf,16,-0.3,0.1,multiscale_rbf_w16_l-0.3_h0.1,0.27991876612372246
2,2,multiscale_rbf,rbf,16,-0.3,0.3,multiscale_rbf_w16_l-0.3_h0.3,0.25554677000232434
2,2,multiscale_rbf,rbf,16,-0.1,0.03,multiscale_rbf_w16_l-0.1_h0.03,0.38096479719139037
2,2,multiscale_rbf,rbf,16,-0.1,0.1,multiscale_rbf_w16_l-0.1_h0.1,0.3207757663271902
2,2,multiscale_rbf,rbf,16,-0.1,0.3,multiscale_rbf_w16_l-0.1_h0.3,0.296403770205792
2,2,multiscale_rbf,rbf,16,-0.03,0.03,multiscale_rbf_w16_l-0.03_h0.03,0.3957110748206981
2,2,multiscale_rbf,rbf,16,-0.03,0.1,multiscale_rbf_w16_l-0.03_h0.1,0.33552204395649793
2,2,multiscale_rbf,rbf,16,-0.03,0.3,multiscale_rbf_w16_l-0.03_h0.3,0.31115004783509975
2,2,multiscale_hgb,hgb,1,-0.3,0.03,multiscale_hgb_w1_l-0.3_h0.03,0.3310934513161874
2,2,multiscale_hgb,hgb,1,-0.3,0.1,multiscale_hgb_w1_l-0.3_h0.1,0.3072127113418107
2,2,multiscale_hgb,hgb,1,-0.3,0.3,multiscale_hgb_w1_l-0.3_h0.3,0.2769359698341742
2,2,multiscale_hgb,hgb,1,-0.1,0.03,multiscale_hgb_w1_l-0.1_h0.03,0.36280193812775074
2,2,multiscale_hgb,hgb,1,-0.1,0.1,multiscale_hgb_w1_l-0.1_h0.1,0.3389211981533741
2,2,multiscale_hgb,hgb,1,-0.1,0.3,multiscale_hgb_w1_l-0.1_h0.3,0.30864445664573753
2,2,multiscale_hgb,hgb,1,-0.03,0.03,multiscale_hgb_w1_l-0.03_h0.03,0.37719609027434964
2,2,multiscale_hgb,hgb,1,-0.03,0.1,multiscale_hgb_w1_l-0.03_h0.1,0.35331535029997296
2,2,multiscale_hgb,hgb,1,-0.03,0.3,multiscale_hgb_w1_l-0.03_h0.3,0.32303860879233637
2,2,multiscale_hgb,hgb,16,-0.3,0.03,multiscale_hgb_w16_l-0.3_h0.03,0.3122270698389532
2,2,multiscale_hgb,hgb,16,-0.3,0.1,multiscale_hgb_w16_l-0.3_h0.1,0.28044256115808414
2,2,multiscale_hgb,hgb,16,-0.3,0.3,multiscale_hgb_w16_l-0.3_h0.3,0.2585792436781823
2,2,multiscale_hgb,hgb,16,-0.1,0.03,multiscale_hgb_w16_l-0.1_h0.03,0.3486271590622377
2,2,multiscale_hgb,hgb,16,-0.1,0.1,multiscale_hgb_w16_l-0.1_h0.1,0.31684265038136844
2,2,multiscale_hgb,hgb,16,-0.1,0.3,multiscale_hgb_w16_l-0.1_h0.3,0.2949793329014667
2,2,multiscale_hgb,hgb,16,-0.03,0.03,multiscale_hgb_w16_l-0.03_h0.03,0.3740359826812327
2,2,multiscale_hgb,hgb,16,-0.03,0.1,multiscale_hgb_w16_l-0.03_h0.1,0.34225147400036354
2,2,multiscale_hgb,hgb,16,-0.03,0.3,multiscale_hgb_w16_l-0.03_h0.3,0.3203881565204617
2,2,multiscale_trees,trees,1,-0.3,0.03,multiscale_trees_w1_l-0.3_h0.03,0.34154048519345953
2,2,multiscale_trees,trees,1,-0.3,0.1,multiscale_trees_w1_l-0.3_h0.1,0.304455700133754
2,2,multiscale_trees,trees,1,-0.3,0.3,multiscale_trees_w1_l-0.3_h0.3,0.26498870416891124
2,2,multiscale_trees,trees,1,-0.1,0.03,multiscale_trees_w1_l-0.1_h0.03,0.3592826667627429
2,2,multiscale_trees,trees,1,-0.1,0.1,multiscale_trees_w1_l-0.1_h0.1,0.3221978817030373
2,2,multiscale_trees,trees,1,-0.1,0.3,multiscale_trees_w1_l-0.1_h0.3,0.2827308857381946
2,2,multiscale_trees,trees,1,-0.03,0.03,multiscale_trees_w1_l-0.03_h0.03,0.3769347278711653
2,2,multiscale_trees,trees,1,-0.03,0.1,multiscale_trees_w1_l-0.03_h0.1,0.3398499428114597
2,2,multiscale_trees,trees,1,-0.03,0.3,multiscale_trees_w1_l-0.03_h0.3,0.300382946846617
2,2,multiscale_trees,trees,16,-0.3,0.03,multiscale_trees_w16_l-0.3_h0.03,0.31629062879079245
2,2,multiscale_trees,trees,16,-0.3,0.1,multiscale_trees_w16_l-0.3_h0.1,0.2724588716131141
2,2,multiscale_trees,trees,16,-0.3,0.3,multiscale_trees_w16_l-0.3_h0.3,0.26090656931009715
2,2,multiscale_trees,trees,16,-0.1,0.03,multiscale_trees_w16_l-0.1_h0.03,0.3329909881276206
2,2,multiscale_trees,trees,16,-0.1,0.1,multiscale_trees_w16_l-0.1_h0.1,0.2891592309499422
2,2,multiscale_trees,trees,16,-0.1,0.3,multiscale_trees_w16_l-0.1_h0.3,0.27760692864692527
2,2,multiscale_trees,trees,16,-0.03,0.03,multiscale_trees_w16_l-0.03_h0.03,0.3515218970999737
2,2,multiscale_trees,trees,16,-0.03,0.1,multiscale_trees_w16_l-0.03_h0.1,0.3076901399222953
2,2,multiscale_trees,trees,16,-0.03,0.3,multiscale_trees_w16_l-0.03_h0.3,0.2961378376192784
