model_id,fold,scope,seed,participant,score
fold3_hmm,3,hmm,20260911,P18,0.25690021231422505
fold3_hmm,3,hmm,20260911,P27,0.4842200809942745
fold3_hmm,3,hmm,20260911,P36,0.3416637660981552
fold3_hmm,3,hmm,20260911,P46,0.5663265306122449
fold3_hmm,3,hmm,20260911,P8,0.2995746943115364
fold3_mean,3,mean,20260911,P18,0.2908704883227176
fold3_mean,3,mean,20260911,P27,0.5419773774612484
fold3_mean,3,mean,20260911,P36,0.35200139227288546
fold3_mean,3,mean,20260911,P46,0.44260204081632654
fold3_mean,3,mean,20260911,P8,0.27855244171033644
fold3_ema,3,ema,20260911,P18,0.2653927813163482
fold3_ema,3,ema,20260911,P27,0.5590141041753944
fold3_ema,3,ema,20260911,P36,0.33651235642185867
fold3_ema,3,ema,20260911,P46,0.34311224489795916
fold3_ema,3,ema,20260911,P8,0.2815295815295815
fold4_all,4,all,20260911,P20,0.29557894213066627
fold4_all,4,all,20260911,P3,0.3457556935817805
fold4_all,4,all,20260911,P33,0.3484921453961702
fold4_all,4,all,20260911,P4,0.19389978213507628
fold4_all,4,all,20260911,P9,0.4259029927760578
fold4_hmm,4,hmm,20260911,P20,0.3440563268149475
fold4_hmm,4,hmm,20260911,P3,0.4409937888198758
fold4_hmm,4,hmm,20260911,P33,0.36346749226006186
fold4_hmm,4,hmm,20260911,P4,0.28540305010893247
fold4_hmm,4,hmm,20260911,P9,0.39861254443297783
fold4_mean,4,mean,20260911,P20,0.34696720903617456
fold4_mean,4,mean,20260911,P3,0.4347826086956521
fold4_mean,4,mean,20260911,P33,0.3459236326109391
fold4_mean,4,mean,20260911,P4,0.28976034858387795
fold4_mean,4,mean,20260911,P9,0.3946795092305928
fold4_ema,4,ema,20260911,P20,0.29557894213066627
fold4_ema,4,ema,20260911,P3,0.3457556935817805
fold4_ema,4,ema,20260911,P33,0.3484921453961702
fold4_ema,4,ema,20260911,P4,0.19389978213507628
fold4_ema,4,ema,20260911,P9,0.4259029927760578
fold5_all,5,all,20260911,P13,0.341549007571107
fold5_all,5,all,20260911,P21,0.27523975588491717
fold5_all,5,all,20260911,P26,0.4761904761904762
fold5_all,5,all,20260911,P34,0.22653061224489796
fold5_all,5,all,20260911,P44,0.40797453912208015
fold5_hmm,5,hmm,20260911,P13,0.32612031921424184
fold5_hmm,5,hmm,20260911,P21,0.24576189092318126
fold5_hmm,5,hmm,20260911,P26,0.43428571428571433
fold5_hmm,5,hmm,20260911,P34,0.49343389529724935
fold5_hmm,5,hmm,20260911,P44,0.4852679196941492
fold5_mean,5,mean,20260911,P13,0.33572744014732964
fold5_mean,5,mean,20260911,P21,0.2729342245471278
fold5_mean,5,mean,20260911,P26,0.44190476190476186
fold5_mean,5,mean,20260911,P34,0.3704968944099379
fold5_mean,5,mean,20260911,P44,0.43926019335855404
fold5_ema,5,ema,20260911,P13,0.341549007571107
fold5_ema,5,ema,20260911,P21,0.27523975588491717
fold5_ema,5,ema,20260911,P26,0.4761904761904762
fold5_ema,5,ema,20260911,P34,0.22653061224489796
fold5_ema,5,ema,20260911,P44,0.40797453912208015
