fold,id,epoch,smoothing,score
3,g18,4,1,0.34083744637190094
3,g18,4,8,0.3276126737001412
3,g18,4,32,0.3373678692362219
3,g18,8,1,0.3780462848648428
3,g18,8,8,0.35109845125748185
3,g18,8,32,0.36100804476734033
3,g18,16,1,0.37670265471128694
3,g18,16,8,0.3607218981761871
3,g18,16,32,0.3563832244086724
3,g19,2,1,0.35829389570815884
3,g19,2,8,0.3683038227511035
3,g19,2,32,0.3750879750761312
3,g19,4,1,0.3350248763352022
3,g19,4,8,0.3323754200820061
3,g19,4,32,0.3400292598416294
3,g19,8,1,0.34275058022163046
3,g19,8,8,0.34325029016675046
3,g19,8,32,0.3537995200630437
3,g19,16,1,0.3802569162774824
3,g19,16,8,0.37715143471450935
3,g19,16,32,0.38054361857548574
3,g20,2,1,0.37125261004664867
3,g20,2,8,0.37097914879653077
3,g20,2,32,0.3724443502617322
3,g20,4,1,0.3550310490065474
3,g20,4,8,0.3685767076660624
3,g20,4,32,0.3679636126490402
3,g20,8,1,0.34461930854893935
3,g20,8,8,0.33529704401842286
3,g20,8,32,0.3352730540741665
3,g20,16,1,0.31672834851391196
3,g20,16,8,0.302839055500276
3,g20,16,32,0.30096744949240545
3,g21,2,1,0.3714904185295799
3,g21,2,8,0.3639717766638271
3,g21,2,32,0.3615250144007973
3,g21,4,1,0.36550962672995335
3,g21,4,8,0.3553227543082219
3,g21,4,32,0.35544082139573574
3,g21,8,1,0.3528044983102122
3,g21,8,8,0.3672391439631929
3,g21,8,32,0.36692187196420545
3,g21,16,1,0.3218379988719491
3,g21,16,8,0.3101382304335834
3,g21,16,32,0.30935589259120166
3,g22,2,1,0.3394466419646989
3,g22,2,8,0.3355724553438497
3,g22,2,32,0.33900765908126945
3,g22,4,1,0.315451466570744
3,g22,4,8,0.296793808187763
3,g22,4,32,0.30278141448790735
3,g22,8,1,0.33193342837230355
3,g22,8,8,0.33145673897344097
3,g22,8,32,0.3292338844119873
3,g22,16,1,0.32207815255634764
3,g22,16,8,0.32374791516140394
3,g22,16,32,0.3151575025115183
3,g23,2,1,0.3395648247103628
3,g23,2,8,0.36239297363087064
3,g23,2,32,0.3587227795823481
3,g23,4,1,0.3331466349708946
3,g23,4,8,0.34398436623776973
3,g23,4,32,0.34313296866979864
3,g23,8,1,0.3239752413784836
3,g23,8,8,0.2992664331656959
3,g23,8,32,0.2978975101395934
3,g23,16,1,0.32939844454710043
3,g23,16,8,0.31017384917112834
3,g23,16,32,0.3074987805452413
3,g24,2,1,0.34982465425461085
3,g24,2,8,0.36125590347174735
3,g24,2,32,0.35485487419129885
3,g24,4,1,0.343275633639063
3,g24,4,8,0.3249658761561594
3,g24,4,32,0.31669531385863686
3,g24,8,1,0.334991662539746
3,g24,8,8,0.3260739983532659
3,g24,8,32,0.32979159736248814
3,g24,16,1,0.3391035679124373
3,g24,16,8,0.32563883123909065
3,g24,16,32,0.3114333870746089
3,g25,2,1,0.35734013135367143
3,g25,2,8,0.36883182986006025
3,g25,2,32,0.35675387168839706
3,g25,4,1,0.3521853819940787
3,g25,4,8,0.34850463480475447
3,g25,4,32,0.3427932072833474
3,g25,8,1,0.33779604799445323
3,g25,8,8,0.31934361751163853
3,g25,8,32,0.31864720417359316
3,g25,16,1,0.3423220749029875
3,g25,16,8,0.33483220862240914
3,g25,16,32,0.33889965931166566
3,g26,2,1,0.3337816721352385
3,g26,2,8,0.32119847818725655
3,g26,2,32,0.3244278062255579
3,g26,4,1,0.3571253426238421
3,g26,4,8,0.3215801630011146
3,g26,4,32,0.32471221072416917
3,g26,8,1,0.34222130031823217
3,g26,8,8,0.31106570692304664
3,g26,8,32,0.32013673852027724
3,g26,16,1,0.3843499216337152
3,g26,16,8,0.3635728460470055
3,g26,16,32,0.36480800926427975
3,g27,2,1,0.3380285175546942
3,g27,2,8,0.32058623344234366
3,g27,2,32,0.3184197604715293
3,g27,4,1,0.34346005452736217
3,g27,4,8,0.336660957782238
3,g27,4,32,0.34095044832716026
3,g27,8,1,0.32170323912355386
3,g27,8,8,0.3091503547437138
3,g27,8,32,0.31683039639107674
3,g27,16,1,0.34928978946983447
3,g27,16,8,0.31822763760067985
3,g27,16,32,0.3193350057914898
3,g28,2,1,0.2986924696457197
3,g28,2,8,0.28049221715483263
3,g28,2,32,0.2847395199185821
3,g28,4,1,0.29870833708559996
3,g28,4,8,0.28642205790132624
3,g28,4,32,0.2868661287476312
3,g28,8,1,0.30248435153379305
3,g28,8,8,0.2943805812110217
3,g28,8,32,0.2941186469141473
3,g28,16,1,0.32428138927017686
3,g28,16,8,0.32020959591272313
3,g28,16,32,0.3137611668832816
3,g29,2,1,0.27402459499182635
3,g29,2,8,0.2723371878381019
3,g29,2,32,0.2677139638108957
3,g29,4,1,0.3073766639411064
3,g29,4,8,0.29388083244000246
3,g29,4,32,0.28825862678522907
3,g29,8,1,0.29633685574208085
3,g29,8,8,0.2858765587819084
3,g29,8,32,0.28948679267276106
3,g29,16,1,0.31329535568372047
3,g29,16,8,0.30724171703351255
3,g29,16,32,0.3098970268794726
3,g30,2,1,0.3040026979725286
3,g30,2,8,0.29168300100568273
3,g30,2,32,0.2914286215774575
3,g30,4,1,0.3278215271144804
3,g30,4,8,0.31335666329703726
3,g30,4,32,0.29949768826275125
3,g30,8,1,0.3331687530000537
3,g30,8,8,0.32765035729811715
3,g30,8,32,0.3195647881258973
3,g30,16,1,0.3546479521569889
3,g30,16,8,0.35837584521293275
3,g30,16,32,0.361643890059733
3,g31,2,1,0.3076734297448598
3,g31,2,8,0.29265036566569125
3,g31,2,32,0.29283449284045077
3,g31,4,1,0.31286162379226423
3,g31,4,8,0.3130109395048332
3,g31,4,32,0.30937809114068004
3,g31,8,1,0.33539139358021486
3,g31,8,8,0.3357310211585569
3,g31,8,32,0.33304461834858073
3,g31,16,1,0.34802605794174457
3,g31,16,8,0.33293706491017844
3,g31,16,32,0.3342718973599841
4,g00,2,1,0.30410213235669836
4,g00,2,8,0.2980602255319238
4,g00,2,32,0.2737706228784289
4,g00,4,1,0.3140436218322712
4,g00,4,8,0.3259054821623676
4,g00,4,32,0.3134730519528148
4,g00,8,1,0.3218294631941171
4,g00,8,8,0.333130341176598
4,g00,8,32,0.3046021118936518
4,g00,16,1,0.3232666476492203
4,g00,16,8,0.32141582816548775
4,g00,16,32,0.30542296773276884
4,g01,2,1,0.3096988361819861
4,g01,2,8,0.2945628934499145
4,g01,2,32,0.2801134121136407
4,g01,4,1,0.3138419295939847
4,g01,4,8,0.30733230372480236
4,g01,4,32,0.30037432263356656
4,g01,8,1,0.3281700965773929
4,g01,8,8,0.32708512327064515
